feature,n,n_nan,frac_nan,mean,median,std,skew,top3_idx_val,bottom3_idx_val
temperature_celsius,260,0,0.0,13.688384615384614,13.34,13.457634758299593,0.08929876528669149,250:48.44;249:47.89;251:44.43,164:-17.51;165:-16.35;140:-14.93
humidity_percent,260,0,0.0,48.112692307692306,47.349999999999994,12.01577921952839,0.1388654015232898,166:77.6;84:75.7;86:75.1,209:20.0;213:20.0;17:20.0
precipitation_mm,260,0,0.0,64.83423076923077,59.599999999999994,29.864506466878808,0.7342496776861718,87:147.0;47:146.2;230:144.6,28:16.2;16:18.4;184:18.4
wind_speed_ms,260,0,0.0,7.856153846153846,7.8,2.8986750760161435,0.11086991435286352,71:16.4;189:14.8;129:1.0,129:1.0;207:1.5;105:1.9
urban_heat_island_intensity,260,0,0.0,1.25,1.0,0.4338478284190647,1.1547005383792515,0:2.0;220:2.0;188:2.0,129:1.0;140:1.0;141:1.0
