pipeline,fraction,rep,n_used,d_est_sub,d_factor,d_pert,T_log,regime
C_MinCovDet_proj,0.5,4,10,3.447693216794823,0.8500000000000001,2.9305392342756,-2.4625244166990017,Divergence
C_MinCovDet_proj,0.5,4,10,3.447693216794823,0.9,3.102923895115341,-2.065594066388579,Divergence
C_MinCovDet_proj,0.5,4,10,3.447693216794823,0.95,3.275308555955082,-1.6686637160781572,Divergence
C_MinCovDet_proj,0.5,4,10,3.447693216794823,1.0,3.447693216794823,-1.2717333657677345,Divergence
C_MinCovDet_proj,0.5,4,10,3.447693216794823,1.05,3.6200778776345643,-0.874803015457312,Divergence
C_MinCovDet_proj,0.5,4,10,3.447693216794823,1.1,3.7924625384743056,-0.4778726651468893,Divergence
C_MinCovDet_proj,0.5,4,10,3.447693216794823,1.15,3.9648471993140464,-0.08094231483646766,Divergence
C_MinCovDet_proj,0.5,4,10,3.447693216794823,1.2,4.137231860153787,0.315988035473954,Saturation
C_MinCovDet_proj,0.5,5,10,2.945720206341011,0.8,2.3565761650728088,-3.784123223774458,Divergence
C_MinCovDet_proj,0.5,5,10,2.945720206341011,0.8500000000000001,2.50386217538986,-3.4449846520118492,Divergence
C_MinCovDet_proj,0.5,5,10,2.945720206341011,0.9,2.65114818570691,-3.1058460802492425,Divergence
C_MinCovDet_proj,0.5,5,10,2.945720206341011,0.95,2.7984341960239605,-2.7667075084866344,Divergence
C_MinCovDet_proj,0.5,5,10,2.945720206341011,1.0,2.945720206341011,-2.4275689367240267,Divergence
C_MinCovDet_proj,0.5,5,10,2.945720206341011,1.05,3.0930062166580616,-2.0884303649614187,Divergence
C_MinCovDet_proj,0.5,5,10,2.945720206341011,1.1,3.240292226975112,-1.7492917931988108,Divergence
C_MinCovDet_proj,0.5,5,10,2.945720206341011,1.15,3.3875782372921623,-1.4101532214362038,Divergence
C_MinCovDet_proj,0.5,5,10,2.945720206341011,1.2,3.5348642476092134,-1.071014649673595,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,0.8,2.7397797834238222,-2.901764284578035,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,0.8500000000000001,2.911016019887811,-2.507478279115651,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,0.9,3.0822522563518,-2.113192273653267,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,0.95,3.253488492815788,-1.718906268190884,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,1.0,3.4247247292797773,-1.3246202627284989,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,1.05,3.5959609657437666,-0.9303342572661137,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,1.1,3.7671972022077553,-0.5360482518037297,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,1.15,3.9384334386717437,-0.14176224634134674,Divergence
C_MinCovDet_proj,0.5,6,10,3.4247247292797773,1.2,4.1096696751357324,0.2525237591210373,Saturation
C_MinCovDet_proj,0.5,7,10,3.152470755652275,0.8,2.52197660452182,-3.4032746375245004,Divergence
C_MinCovDet_proj,0.5,7,10,3.152470755652275,0.8500000000000001,2.679600142304434,-3.0403330291212693,Divergence
C_MinCovDet_proj,0.5,7,10,3.152470755652275,0.9,2.837223680087048,-2.6773914207180396,Divergence
C_MinCovDet_proj,0.5,7,10,3.152470755652275,0.95,2.994847217869661,-2.3144498123148107,Divergence
C_MinCovDet_proj,0.5,7,10,3.152470755652275,1.0,3.152470755652275,-1.9515082039115796,Divergence
C_MinCovDet_proj,0.5,7,10,3.152470755652275,1.05,3.310094293434889,-1.5885665955083488,Divergence
C_MinCovDet_proj,0.5,7,10,3.152470755652275,1.1,3.4677178312175028,-1.2256249871051188,Divergence
C_MinCovDet_proj,0.5,7,10,3.152470755652275,1.15,3.625341369000116,-0.8626833787018899,Divergence
C_MinCovDet_proj,0.5,7,10,3.152470755652275,1.2,3.78296490678273,-0.49974177029865907,Divergence
C_MinCovDet_proj,0.5,8,10,3.560080127594249,0.8,2.8480641020753996,-2.652430426645896,Divergence
C_MinCovDet_proj,0.5,8,10,3.560080127594249,0.8500000000000001,3.026068108455112,-2.242561055062753,Divergence
C_MinCovDet_proj,0.5,8,10,3.560080127594249,0.9,3.2040721148348243,-1.8326916834796103,Divergence
C_MinCovDet_proj,0.5,8,10,3.560080127594249,0.95,3.3820761212145363,-1.4228223118964685,Divergence
C_MinCovDet_proj,0.5,8,10,3.560080127594249,1.0,3.560080127594249,-1.0129529403133248,Divergence
C_MinCovDet_proj,0.5,8,10,3.560080127594249,1.05,3.738084133973962,-0.603083568730181,Divergence
C_MinCovDet_proj,0.5,8,10,3.560080127594249,1.1,3.9160881403536743,-0.1932141971470383,Divergence
C_MinCovDet_proj,0.5,8,10,3.560080127594249,1.15,4.094092146733386,0.2166551744361034,Saturation
C_MinCovDet_proj,0.5,8,10,3.560080127594249,1.2,4.2720961531130985,0.6265245460192461,Saturation
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,0.8,2.2535866032999046,-4.021265453446737,Divergence
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,0.8500000000000001,2.394435766006149,-3.696948271038646,Divergence
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,0.9,2.5352849287123926,-3.372631088630556,Divergence
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,0.95,2.6761340914186365,-3.0483139062224662,Divergence
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,1.0,2.8169832541248807,-2.723996723814375,Divergence
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,1.05,2.957832416831125,-2.399679541406284,Divergence
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,1.1,3.0986815795373692,-2.075362358998193,Divergence
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,1.15,3.2395307422436126,-1.7510451765901043,Divergence
C_MinCovDet_proj,0.5,9,10,2.8169832541248807,1.2,3.380379904949857,-1.4267279941820135,Divergence
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,0.8,2.867320562652215,-2.6080907875778934,Divergence
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,0.8500000000000001,3.0465280978179785,-2.195450188553,Divergence
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,0.9,3.2257356329837417,-1.7828095895281073,Divergence
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,0.95,3.404943168149505,-1.3701689905032148,Divergence
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,1.0,3.5841507033152684,-0.9575283914783213,Divergence
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,1.05,3.763358238481032,-0.5448877924534278,Divergence
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,1.1,3.9425657736467956,-0.1322471934285342,Divergence
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,1.15,4.121773308812559,0.2803934055963583,Saturation
C_MinCovDet_proj,0.5,10,10,3.5841507033152684,1.2,4.300980843978322,0.6930340046212508,Saturation
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,0.8,2.354228725620524,-3.789528402863995,Divergence
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,0.8500000000000001,2.501368020971807,-3.4507276547944823,Divergence
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,0.9,2.64850731632309,-3.1119269067249706,Divergence
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,0.95,2.7956466116743726,-2.773126158655459,Divergence
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,1.0,2.9427859070256552,-2.4343254105859473,Divergence
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,1.05,3.089925202376938,-2.095524662516436,Divergence
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,1.1,3.237064497728221,-1.7567239144469233,Divergence
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,1.15,3.3842037930795033,-1.4179231663774128,Divergence
C_MinCovDet_proj,0.5,11,10,2.9427859070256552,1.2,3.5313430884307864,-1.0791224183079,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,0.8,2.34636742951249,-3.807629706093967,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,0.8500000000000001,2.4930153938570205,-3.469960289476328,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,0.9,2.6396633582015507,-3.1322908728586905,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,0.95,2.7863113225460814,-2.794621456241052,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,1.0,2.932959286890612,-2.4569520396234132,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,1.05,3.0796072512351427,-2.1192826230057746,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,1.1,3.2262552155796733,-1.7816132063881358,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,1.15,3.3729031799242035,-1.4439437897704983,Divergence
C_MinCovDet_proj,0.5,12,10,2.932959286890612,1.2,3.519551144268734,-1.1062743731528597,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,0.8,2.4927795208269785,-3.4705034071991423,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,0.8500000000000001,2.6485782408786647,-3.111763596900577,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,0.9,2.8043769609303504,-2.753023786602013,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,0.95,2.9601756809820365,-2.394283976303448,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,1.0,3.1159744010337227,-2.035544166004883,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,1.05,3.271773121085409,-1.6768043557063177,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,1.1,3.4275718411370955,-1.3180645454077515,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,1.15,3.5833705611887807,-0.9593247351091885,Divergence
C_MinCovDet_proj,0.5,13,10,3.1159744010337227,1.2,3.739169281240467,-0.6005849248106234,Divergence
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,0.8,2.9505764169156565,-2.4163870986464078,Divergence
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,0.8500000000000001,3.1349874429728852,-1.9917650190632965,Divergence
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,0.9,3.3193984690301135,-1.5671429394801861,Divergence
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,0.95,3.5038094950873417,-1.1425208598970757,Divergence
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,1.0,3.6882205211445704,-0.7178987803139645,Divergence
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,1.05,3.872631547201799,-0.29327670073085305,Divergence
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,1.1,4.057042573259028,0.1313453788522583,Saturation
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,1.15,4.241453599316256,0.5559674584353687,Saturation
C_MinCovDet_proj,0.5,14,10,3.6882205211445704,1.2,4.425864625373484,0.980589538018479,Saturation
C_MinCovDet_proj,0.5,15,10,3.470828428216488,0.8,2.7766627425731905,-2.8168381326551915,Divergence
C_MinCovDet_proj,0.5,15,10,3.470828428216488,0.8500000000000001,2.950204163984015,-2.417244242697629,Divergence
C_MinCovDet_proj,0.5,15,10,3.470828428216488,0.9,3.1237455853948393,-2.017650352740067,Divergence
C_MinCovDet_proj,0.5,15,10,3.470828428216488,0.95,3.2972870068056634,-1.6180564627825058,Divergence
C_MinCovDet_proj,0.5,15,10,3.470828428216488,1.0,3.470828428216488,-1.2184625728249432,Divergence
C_MinCovDet_proj,0.5,15,10,3.470828428216488,1.05,3.6443698496273127,-0.8188686828673807,Divergence
C_MinCovDet_proj,0.5,15,10,3.470828428216488,1.1,3.8179112710381373,-0.4192747929098182,Divergence
C_MinCovDet_proj,0.5,15,10,3.470828428216488,1.15,3.991452692448961,-0.01968090295225771,Divergence
C_MinCovDet_proj,0.5,15,10,3.470828428216488,1.2,4.164994113859786,0.3799129870053048,Saturation
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,0.8,2.436987241760384,-3.5989698772820464,Divergence
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,0.8500000000000001,2.589298944370408,-3.248259221363663,Divergence
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,0.9,2.7416106469804316,-2.8975485654452804,Divergence
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,0.95,2.8939223495904556,-2.5468379095268965,Divergence
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,1.0,3.0462340522004796,-2.196127253608513,Divergence
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,1.05,3.1985457548105036,-1.8454165976901293,Divergence
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,1.1,3.3508574574205277,-1.4947059417717456,Divergence
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,1.15,3.5031691600305512,-1.143995285853363,Divergence
C_MinCovDet_proj,0.5,16,10,3.0462340522004796,1.2,3.6554808626405753,-0.7932846299349795,Divergence
C_MinCovDet_proj,0.5,17,10,3.487813090394348,0.8,2.7902504723154786,-2.7855512287029667,Divergence
C_MinCovDet_proj,0.5,17,10,3.487813090394348,0.8500000000000001,2.964641126835196,-2.3840019072483907,Divergence
C_MinCovDet_proj,0.5,17,10,3.487813090394348,0.9,3.1390317813549133,-1.982452585793815,Divergence
C_MinCovDet_proj,0.5,17,10,3.487813090394348,0.95,3.3134224358746307,-1.580903264339239,Divergence
C_MinCovDet_proj,0.5,17,10,3.487813090394348,1.0,3.487813090394348,-1.179353942884663,Divergence
C_MinCovDet_proj,0.5,17,10,3.487813090394348,1.05,3.6622037449140654,-0.7778046214300871,Divergence
C_MinCovDet_proj,0.5,17,10,3.487813090394348,1.1,3.836594399433783,-0.37625529997551016,Divergence
C_MinCovDet_proj,0.5,17,10,3.487813090394348,1.15,4.0109850539535,0.02529402147906472,Saturation
C_MinCovDet_proj,0.5,17,10,3.487813090394348,1.2,4.1853757084732175,0.4268433429336406,Saturation
C_MinCovDet_proj,0.5,18,10,3.631514024460575,0.8,2.9052112195684603,-2.520844325798795,Divergence
C_MinCovDet_proj,0.5,18,10,3.631514024460575,0.8500000000000001,3.0867869207914893,-2.1027508229127077,Divergence
C_MinCovDet_proj,0.5,18,10,3.631514024460575,0.9,3.2683626220145174,-1.6846573200266224,Divergence
C_MinCovDet_proj,0.5,18,10,3.631514024460575,0.95,3.449938323237546,-1.266563817140536,Divergence
C_MinCovDet_proj,0.5,18,10,3.631514024460575,1.0,3.631514024460575,-0.8484703142544485,Divergence
C_MinCovDet_proj,0.5,18,10,3.631514024460575,1.05,3.813089725683604,-0.4303768113683612,Divergence
C_MinCovDet_proj,0.5,18,10,3.631514024460575,1.1,3.994665426906633,-0.012283308482273839,Divergence
C_MinCovDet_proj,0.5,18,10,3.631514024460575,1.15,4.176241128129661,0.40581019440381044,Saturation
C_MinCovDet_proj,0.5,18,10,3.631514024460575,1.2,4.35781682935269,0.8239036972898989,Saturation
C_MinCovDet_proj,0.5,19,10,2.907144357981876,0.8,2.325715486385501,-3.8551825624795324,Divergence
C_MinCovDet_proj,0.5,19,10,2.907144357981876,0.8500000000000001,2.4710727042845946,-3.520485199385992,Divergence
C_MinCovDet_proj,0.5,19,10,2.907144357981876,0.9,2.616429922183688,-3.1857878362924517,Divergence
C_MinCovDet_proj,0.5,19,10,2.907144357981876,0.95,2.761787140082782,-2.8510904731989113,Divergence
C_MinCovDet_proj,0.5,19,10,2.907144357981876,1.0,2.907144357981876,-2.51639311010537,Divergence
C_MinCovDet_proj,0.5,19,10,2.907144357981876,1.05,3.05250157588097,-2.181695747011829,Divergence
C_MinCovDet_proj,0.5,19,10,2.907144357981876,1.1,3.1978587937800635,-1.8469983839182886,Divergence
C_MinCovDet_proj,0.5,19,10,2.907144357981876,1.15,3.343216011679157,-1.5123010208247483,Divergence
C_MinCovDet_proj,0.5,19,10,2.907144357981876,1.2,3.488573229578251,-1.177603657731208,Divergence
C_MinCovDet_proj,0.5,20,10,3.751119606361198,0.8,3.0008956850889583,-2.3005227018601935,Divergence
C_MinCovDet_proj,0.5,20,10,3.751119606361198,0.8500000000000001,3.1884516654070185,-1.8686590974779433,Divergence
C_MinCovDet_proj,0.5,20,10,3.751119606361198,0.9,3.3760076457250783,-1.4367954930956943,Divergence
C_MinCovDet_proj,0.5,20,10,3.751119606361198,0.95,3.5635636260431376,-1.0049318887134462,Divergence
C_MinCovDet_proj,0.5,20,10,3.751119606361198,1.0,3.751119606361198,-0.5730682843311962,Divergence
C_MinCovDet_proj,0.5,20,10,3.751119606361198,1.05,3.938675586679258,-0.14120467994894606,Divergence
C_MinCovDet_proj,0.5,20,10,3.751119606361198,1.1,4.126231566997318,0.29065892443330404,Saturation
C_MinCovDet_proj,0.5,20,10,3.751119606361198,1.15,4.3137875473153775,0.7225225288155521,Saturation
C_MinCovDet_proj,0.5,20,10,3.751119606361198,1.2,4.501343527633437,1.1543861331978,Saturation
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,0.8,2.4769861748757767,-3.5068689301548774,Divergence
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,0.8500000000000001,2.6317978108055127,-3.1504019650410457,Divergence
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,0.9,2.7866094467352487,-2.793934999927214,Divergence
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,0.95,2.9414210826649847,-2.437468034813383,Divergence
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,1.0,3.0962327185947207,-2.081001069699551,Divergence
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,1.05,3.2510443545244567,-1.7245341045857194,Divergence
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,1.1,3.405855990454193,-1.3680671394718869,Divergence
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,1.15,3.5606676263839288,-1.0116001743580563,Divergence
C_MinCovDet_proj,0.5,21,10,3.0962327185947207,1.2,3.7154792623136648,-0.6551332092442248,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,0.8,2.7497942780012026,-2.878705058650289,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,0.8500000000000001,2.921656420376278,-2.4829778515674206,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,0.9,3.093518562751353,-2.087250644484552,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,0.95,3.265380705126428,-1.6915234374016845,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,1.0,3.437242847501503,-1.295796230318816,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,1.05,3.6091049898765784,-0.9000690232359474,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,1.1,3.7809671322516536,-0.5043418161530787,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,1.15,3.9528292746267284,-0.1086146090702112,Divergence
C_MinCovDet_proj,0.5,22,10,3.437242847501503,1.2,4.124691417001803,0.2871125980126564,Saturation
C_MinCovDet_proj,0.5,23,10,3.659190712245658,0.8,2.927352569796527,-2.469861982824889,Divergence
C_MinCovDet_proj,0.5,23,10,3.659190712245658,0.8500000000000001,3.1103121054088096,-2.048582083502933,Divergence
C_MinCovDet_proj,0.5,23,10,3.659190712245658,0.9,3.2932716410210925,-1.6273021841809772,Divergence
C_MinCovDet_proj,0.5,23,10,3.659190712245658,0.95,3.476231176633375,-1.2060222848590225,Divergence
C_MinCovDet_proj,0.5,23,10,3.659190712245658,1.0,3.659190712245658,-0.7847423855370658,Divergence
C_MinCovDet_proj,0.5,23,10,3.659190712245658,1.05,3.8421502478579415,-0.36346248621510896,Divergence
C_MinCovDet_proj,0.5,23,10,3.659190712245658,1.1,4.025109783470224,0.05781741310684678,Saturation
C_MinCovDet_proj,0.5,23,10,3.659190712245658,1.15,4.208069319082506,0.4790973124288005,Saturation
C_MinCovDet_proj,0.5,23,10,3.659190712245658,1.2,4.39102885469479,0.9003772117507582,Saturation
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,0.8,2.236811800289754,-4.059890864795821,Divergence
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,0.8500000000000001,2.3766125378078637,-3.7379877705970483,Divergence
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,0.9,2.516413275325973,-3.416084676398276,Divergence
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,0.95,2.6562140128440825,-3.094181582199504,Divergence
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,1.0,2.7960147503621924,-2.772278488000731,Divergence
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,1.05,2.935815487880302,-2.4503753938019575,Divergence
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,1.1,3.075616225398412,-2.1284722996031844,Divergence
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,1.15,3.215416962916521,-1.8065692054044133,Divergence
C_MinCovDet_proj,0.5,24,10,2.7960147503621924,1.2,3.355217700434631,-1.4846661112056403,Divergence
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,0.8,3.006387007339547,-2.2878784651051616,Divergence
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,0.8500000000000001,3.1942861952982686,-1.8552245959257228,Divergence
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,0.9,3.38218538325699,-1.4225707267462846,Divergence
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,0.95,3.5700845712157117,-0.9899168575668457,Divergence
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,1.0,3.7579837591744334,-0.5572629883874067,Divergence
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,1.05,3.945882947133155,-0.1246091192079677,Divergence
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,1.1,4.133782135091877,0.3080447499714723,Saturation
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,1.15,4.321681323050598,0.7406986191509083,Saturation
C_MinCovDet_proj,0.5,25,10,3.7579837591744334,1.2,4.50958051100932,1.1733524883303483,Saturation
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,0.8,2.9483337629339985,-2.4215510002733174,Divergence
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,0.8500000000000001,3.1326046231173734,-1.9972516645418883,Divergence
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,0.9,3.316875483300748,-1.57295232881046,Divergence
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,0.95,3.501146343484123,-1.148652993079031,Divergence
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,1.0,3.6854172036674977,-0.7243536573476018,Divergence
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,1.05,3.8696880638508726,-0.3000543216161727,Divergence
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,1.1,4.053958924034248,0.12424501411525748,Saturation
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,1.15,4.238229784217622,0.5485443498466845,Saturation
C_MinCovDet_proj,0.5,26,10,3.6854172036674977,1.2,4.422500644400997,0.9728436855781137,Saturation
C_MinCovDet_proj,0.5,27,10,3.6106626733251517,0.8,2.8885301386601214,-2.5592539340333635,Divergence
C_MinCovDet_proj,0.5,27,10,3.6106626733251517,0.8500000000000001,3.069063272326379,-2.143561031661937,Divergence
C_MinCovDet_proj,0.5,27,10,3.6106626733251517,0.9,3.2495964059926368,-1.7278681292905107,Divergence
C_MinCovDet_proj,0.5,27,10,3.6106626733251517,0.95,3.430129539658894,-1.3121752269190854,Divergence
C_MinCovDet_proj,0.5,27,10,3.6106626733251517,1.0,3.6106626733251517,-0.8964823245476589,Divergence
