pipeline,fraction,rep,n_used,d_est_sub,d_factor,d_pert,T_log,regime
A_baseline_StandardScaler,0.5,5,10,2.945720206341012,0.95,2.7984341960239614,-2.7667075084866326,Divergence
A_baseline_StandardScaler,0.5,5,10,2.945720206341012,1.0,2.945720206341012,-2.4275689367240245,Divergence
A_baseline_StandardScaler,0.5,5,10,2.945720206341012,1.05,3.0930062166580625,-2.0884303649614164,Divergence
A_baseline_StandardScaler,0.5,5,10,2.945720206341012,1.1,3.2402922269751135,-1.7492917931988077,Divergence
A_baseline_StandardScaler,0.5,5,10,2.945720206341012,1.15,3.3875782372921637,-1.410153221436201,Divergence
A_baseline_StandardScaler,0.5,5,10,2.945720206341012,1.2,3.5348642476092142,-1.0710146496735928,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,0.8,2.7397797834238222,-2.901764284578035,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,0.8500000000000001,2.911016019887811,-2.507478279115651,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,0.9,3.0822522563518,-2.113192273653267,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,0.95,3.253488492815788,-1.718906268190884,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,1.0,3.4247247292797773,-1.3246202627284989,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,1.05,3.5959609657437666,-0.9303342572661137,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,1.1,3.7671972022077553,-0.5360482518037297,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,1.15,3.9384334386717437,-0.14176224634134674,Divergence
A_baseline_StandardScaler,0.5,6,10,3.4247247292797773,1.2,4.1096696751357324,0.2525237591210373,Saturation
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,0.8,2.5219766045218206,-3.403274637524499,Divergence
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,0.8500000000000001,2.6796001423044347,-3.0403330291212685,Divergence
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,0.9,2.837223680087048,-2.6773914207180396,Divergence
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,0.95,2.9948472178696615,-2.3144498123148094,Divergence
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,1.0,3.1524707556522755,-1.9515082039115785,Divergence
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,1.05,3.3100942934348896,-1.5885665955083477,Divergence
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,1.1,3.467717831217503,-1.225624987105118,Divergence
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,1.15,3.6253413690001164,-0.8626833787018889,Divergence
A_baseline_StandardScaler,0.5,7,10,3.1524707556522755,1.2,3.7829649067827305,-0.499741770298658,Divergence
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,0.8,2.8480641020753987,-2.6524304266458976,Divergence
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,0.8500000000000001,3.026068108455111,-2.242561055062755,Divergence
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,0.9,3.2040721148348235,-1.8326916834796123,Divergence
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,0.95,3.382076121214536,-1.4228223118964696,Divergence
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,1.0,3.560080127594248,-1.0129529403133268,Divergence
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,1.05,3.7380841339739606,-0.6030835687301841,Divergence
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,1.1,3.9160881403536734,-0.19321419714704036,Divergence
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,1.15,4.094092146733385,0.21665517443610136,Saturation
A_baseline_StandardScaler,0.5,8,10,3.560080127594248,1.2,4.272096153113098,0.6265245460192441,Saturation
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,0.8,2.2535866032999046,-4.021265453446737,Divergence
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,0.8500000000000001,2.394435766006149,-3.696948271038646,Divergence
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,0.9,2.5352849287123926,-3.372631088630556,Divergence
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,0.95,2.6761340914186365,-3.0483139062224662,Divergence
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,1.0,2.8169832541248807,-2.723996723814375,Divergence
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,1.05,2.957832416831125,-2.399679541406284,Divergence
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,1.1,3.0986815795373692,-2.075362358998193,Divergence
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,1.15,3.2395307422436126,-1.7510451765901043,Divergence
A_baseline_StandardScaler,0.5,9,10,2.8169832541248807,1.2,3.380379904949857,-1.4267279941820135,Divergence
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,0.8,2.867320562652215,-2.6080907875778934,Divergence
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,0.8500000000000001,3.0465280978179785,-2.195450188553,Divergence
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,0.9,3.2257356329837417,-1.7828095895281073,Divergence
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,0.95,3.404943168149505,-1.3701689905032148,Divergence
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,1.0,3.5841507033152684,-0.9575283914783213,Divergence
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,1.05,3.763358238481032,-0.5448877924534278,Divergence
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,1.1,3.9425657736467956,-0.1322471934285342,Divergence
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,1.15,4.121773308812559,0.2803934055963583,Saturation
A_baseline_StandardScaler,0.5,10,10,3.5841507033152684,1.2,4.300980843978322,0.6930340046212508,Saturation
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,0.8,2.354228725620524,-3.789528402863995,Divergence
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,0.8500000000000001,2.501368020971807,-3.4507276547944823,Divergence
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,0.9,2.64850731632309,-3.1119269067249706,Divergence
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,0.95,2.7956466116743726,-2.773126158655459,Divergence
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,1.0,2.9427859070256552,-2.4343254105859473,Divergence
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,1.05,3.089925202376938,-2.095524662516436,Divergence
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,1.1,3.237064497728221,-1.7567239144469233,Divergence
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,1.15,3.3842037930795033,-1.4179231663774128,Divergence
A_baseline_StandardScaler,0.5,11,10,2.9427859070256552,1.2,3.5313430884307864,-1.0791224183079,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,0.8,2.34636742951249,-3.807629706093967,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,0.8500000000000001,2.4930153938570205,-3.469960289476328,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,0.9,2.6396633582015507,-3.1322908728586905,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,0.95,2.7863113225460814,-2.794621456241052,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,1.0,2.932959286890612,-2.4569520396234132,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,1.05,3.0796072512351427,-2.1192826230057746,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,1.1,3.2262552155796733,-1.7816132063881358,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,1.15,3.3729031799242035,-1.4439437897704983,Divergence
A_baseline_StandardScaler,0.5,12,10,2.932959286890612,1.2,3.519551144268734,-1.1062743731528597,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,0.8,2.4927795208269785,-3.4705034071991423,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,0.8500000000000001,2.6485782408786647,-3.111763596900577,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,0.9,2.8043769609303504,-2.753023786602013,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,0.95,2.9601756809820365,-2.394283976303448,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,1.0,3.1159744010337227,-2.035544166004883,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,1.05,3.271773121085409,-1.6768043557063177,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,1.1,3.4275718411370955,-1.3180645454077515,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,1.15,3.5833705611887807,-0.9593247351091885,Divergence
A_baseline_StandardScaler,0.5,13,10,3.1159744010337227,1.2,3.739169281240467,-0.6005849248106234,Divergence
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,0.8,2.9505764169156565,-2.4163870986464078,Divergence
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,0.8500000000000001,3.1349874429728852,-1.9917650190632965,Divergence
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,0.9,3.3193984690301135,-1.5671429394801861,Divergence
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,0.95,3.5038094950873417,-1.1425208598970757,Divergence
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,1.0,3.6882205211445704,-0.7178987803139645,Divergence
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,1.05,3.872631547201799,-0.29327670073085305,Divergence
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,1.1,4.057042573259028,0.1313453788522583,Saturation
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,1.15,4.241453599316256,0.5559674584353687,Saturation
A_baseline_StandardScaler,0.5,14,10,3.6882205211445704,1.2,4.425864625373484,0.980589538018479,Saturation
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,0.8,2.7766627425731905,-2.8168381326551915,Divergence
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,0.8500000000000001,2.9502041639840146,-2.4172442426976297,Divergence
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,0.9,3.123745585394839,-2.0176503527400684,Divergence
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,0.95,3.297287006805663,-1.6180564627825067,Divergence
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,1.0,3.4708284282164876,-1.2184625728249443,Divergence
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,1.05,3.6443698496273123,-0.8188686828673818,Divergence
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,1.1,3.817911271038137,-0.4192747929098192,Divergence
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,1.15,3.9914526924489606,-0.019680902952258734,Divergence
A_baseline_StandardScaler,0.5,15,10,3.4708284282164876,1.2,4.164994113859785,0.3799129870053028,Saturation
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,0.8,2.436987241760384,-3.5989698772820464,Divergence
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,0.8500000000000001,2.589298944370408,-3.248259221363663,Divergence
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,0.9,2.7416106469804316,-2.8975485654452804,Divergence
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,0.95,2.8939223495904556,-2.5468379095268965,Divergence
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,1.0,3.0462340522004796,-2.196127253608513,Divergence
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,1.05,3.1985457548105036,-1.8454165976901293,Divergence
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,1.1,3.3508574574205277,-1.4947059417717456,Divergence
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,1.15,3.5031691600305512,-1.143995285853363,Divergence
A_baseline_StandardScaler,0.5,16,10,3.0462340522004796,1.2,3.6554808626405753,-0.7932846299349795,Divergence
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,0.8,2.7902504723154786,-2.7855512287029667,Divergence
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,0.8500000000000001,2.964641126835196,-2.3840019072483907,Divergence
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,0.9,3.1390317813549133,-1.982452585793815,Divergence
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,0.95,3.3134224358746307,-1.580903264339239,Divergence
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,1.0,3.487813090394348,-1.179353942884663,Divergence
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,1.05,3.6622037449140654,-0.7778046214300871,Divergence
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,1.1,3.836594399433783,-0.37625529997551016,Divergence
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,1.15,4.0109850539535,0.02529402147906472,Saturation
A_baseline_StandardScaler,0.5,17,10,3.487813090394348,1.2,4.1853757084732175,0.4268433429336406,Saturation
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,0.8,2.9052112195684594,-2.520844325798797,Divergence
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,0.8500000000000001,3.0867869207914884,-2.1027508229127094,Divergence
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,0.9,3.268362622014517,-1.6846573200266233,Divergence
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,0.95,3.449938323237545,-1.266563817140538,Divergence
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,1.0,3.631514024460574,-0.8484703142544506,Divergence
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,1.05,3.813089725683603,-0.43037681136836325,Divergence
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,1.1,3.9946654269066317,-0.012283308482276906,Divergence
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,1.15,4.17624112812966,0.4058101944038084,Saturation
A_baseline_StandardScaler,0.5,18,10,3.631514024460574,1.2,4.357816829352688,0.8239036972898948,Saturation
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,0.8,2.3257154863855014,-3.855182562479531,Divergence
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,0.8500000000000001,2.4710727042845955,-3.52048519938599,Divergence
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,0.9,2.616429922183689,-3.1857878362924494,Divergence
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,0.95,2.7617871400827827,-2.8510904731989095,Divergence
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,1.0,2.9071443579818768,-2.5163931101053683,Divergence
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,1.05,3.052501575880971,-2.1816957470118266,Divergence
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,1.1,3.197858793780065,-1.8469983839182855,Divergence
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,1.15,3.343216011679158,-1.5123010208247463,Divergence
A_baseline_StandardScaler,0.5,19,10,2.9071443579818768,1.2,3.488573229578252,-1.177603657731205,Divergence
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,0.8,3.0008956850889583,-2.3005227018601935,Divergence
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,0.8500000000000001,3.1884516654070185,-1.8686590974779433,Divergence
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,0.9,3.3760076457250783,-1.4367954930956943,Divergence
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,0.95,3.5635636260431376,-1.0049318887134462,Divergence
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,1.0,3.751119606361198,-0.5730682843311962,Divergence
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,1.05,3.938675586679258,-0.14120467994894606,Divergence
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,1.1,4.126231566997318,0.29065892443330404,Saturation
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,1.15,4.3137875473153775,0.7225225288155521,Saturation
A_baseline_StandardScaler,0.5,20,10,3.751119606361198,1.2,4.501343527633437,1.1543861331978,Saturation
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,0.8,2.4769861748757775,-3.506868930154875,Divergence
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,0.8500000000000001,2.6317978108055136,-3.1504019650410435,Divergence
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,0.9,2.7866094467352496,-2.7939349999272123,Divergence
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,0.95,2.9414210826649856,-2.4374680348133806,Divergence
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,1.0,3.0962327185947216,-2.081001069699549,Divergence
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,1.05,3.2510443545244576,-1.7245341045857174,Divergence
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,1.1,3.405855990454194,-1.3680671394718849,Divergence
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,1.15,3.5606676263839296,-1.0116001743580543,Divergence
A_baseline_StandardScaler,0.5,21,10,3.0962327185947216,1.2,3.7154792623136657,-0.6551332092442227,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,0.8,2.749794278001202,-2.8787050586502905,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,0.8500000000000001,2.9216564203762774,-2.482977851567422,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,0.9,3.093518562751352,-2.087250644484554,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,0.95,3.265380705126427,-1.6915234374016865,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,1.0,3.437242847501502,-1.295796230318818,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,1.05,3.6091049898765775,-0.9000690232359494,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,1.1,3.7809671322516527,-0.5043418161530808,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,1.15,3.952829274626727,-0.10861460907021427,Divergence
A_baseline_StandardScaler,0.5,22,10,3.437242847501502,1.2,4.124691417001802,0.2871125980126543,Saturation
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,0.8,2.927352569796526,-2.4698619828248907,Divergence
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,0.8500000000000001,3.110312105408809,-2.048582083502934,Divergence
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,0.9,3.2932716410210916,-1.6273021841809792,Divergence
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,0.95,3.4762311766333744,-1.2060222848590234,Divergence
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,1.0,3.6591907122456573,-0.7847423855370678,Divergence
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,1.05,3.84215024785794,-0.363462486215112,Divergence
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,1.1,4.025109783470223,0.05781741310684473,Saturation
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,1.15,4.208069319082505,0.47909731242879844,Saturation
A_baseline_StandardScaler,0.5,23,10,3.6591907122456573,1.2,4.391028854694788,0.9003772117507541,Saturation
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,0.8,2.236811800289754,-4.059890864795821,Divergence
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,0.8500000000000001,2.3766125378078637,-3.7379877705970483,Divergence
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,0.9,2.516413275325973,-3.416084676398276,Divergence
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,0.95,2.6562140128440825,-3.094181582199504,Divergence
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,1.0,2.7960147503621924,-2.772278488000731,Divergence
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,1.05,2.935815487880302,-2.4503753938019575,Divergence
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,1.1,3.075616225398412,-2.1284722996031844,Divergence
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,1.15,3.215416962916521,-1.8065692054044133,Divergence
A_baseline_StandardScaler,0.5,24,10,2.7960147503621924,1.2,3.355217700434631,-1.4846661112056403,Divergence
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,0.8,3.0063870073395464,-2.287878465105163,Divergence
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,0.8500000000000001,3.194286195298268,-1.8552245959257236,Divergence
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,0.9,3.38218538325699,-1.4225707267462846,Divergence
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,0.95,3.570084571215711,-0.9899168575668467,Divergence
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,1.0,3.757983759174433,-0.5572629883874077,Divergence
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,1.05,3.9458829471331547,-0.12460911920796872,Divergence
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,1.1,4.133782135091876,0.3080447499714703,Saturation
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,1.15,4.321681323050598,0.7406986191509083,Saturation
A_baseline_StandardScaler,0.5,25,10,3.757983759174433,1.2,4.509580511009319,1.1733524883303463,Saturation
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,0.8,2.948333762933998,-2.4215510002733183,Divergence
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,0.8500000000000001,3.132604623117373,-1.9972516645418892,Divergence
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,0.9,3.3168754833007474,-1.5729523288104612,Divergence
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,0.95,3.5011463434841223,-1.148652993079032,Divergence
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,1.0,3.6854172036674973,-0.7243536573476028,Divergence
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,1.05,3.869688063850872,-0.3000543216161737,Divergence
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,1.1,4.053958924034247,0.12424501411525544,Saturation
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,1.15,4.238229784217621,0.5485443498466825,Saturation
A_baseline_StandardScaler,0.5,26,10,3.6854172036674973,1.2,4.422500644400997,0.9728436855781137,Saturation
