pipeline,fraction,rep,n_used,d_est_sub,d_factor,d_pert,T_log,regime
B_winsor1-99_StandardScaler,0.5,5,10,2.946600635763855,1.15,3.388590731128433,-1.4078218682220585,Divergence
B_winsor1-99_StandardScaler,0.5,5,10,2.946600635763855,1.2,3.535920762916626,-1.068581933276227,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,0.8,2.7338104771310436,-2.9155091202633026,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,0.8500000000000001,2.904673631951734,-2.522082167031247,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,0.9,3.0755367867724237,-2.128655213799193,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,0.95,3.246399941593114,-1.735228260567138,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,1.0,3.417263096413804,-1.341801307335083,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,1.05,3.5881262512344945,-0.9483743541030278,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,1.1,3.7589894060551847,-0.5549474008709727,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,1.15,3.9298525608758745,-0.1615204476389186,Divergence
B_winsor1-99_StandardScaler,0.5,6,10,3.417263096413804,1.2,4.100715715696565,0.23190650559313755,Saturation
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,0.8,2.9266290440237928,-2.471527962483583,Divergence
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,0.8500000000000001,3.1095433592752797,-2.050352186890296,Divergence
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,0.9,3.2924576745267666,-1.6291764112970086,Divergence
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,0.95,3.475371989778253,-1.2080006357037223,Divergence
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,1.0,3.6582863050297405,-0.786824860110434,Divergence
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,1.05,3.841200620281228,-0.3656490845171457,Divergence
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,1.1,4.024114935532715,0.0555266910761426,Saturation
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,1.15,4.207029250784201,0.4767024666694268,Saturation
B_winsor1-99_StandardScaler,0.5,7,10,3.6582863050297405,1.2,4.389943566035688,0.8978782422627151,Saturation
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,0.8,2.8438450681132084,-2.662145111354073,Divergence
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,0.8500000000000001,3.021585384870284,-2.2528829075651906,Divergence
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,0.9,3.1993257016273593,-1.8436207037763093,Divergence
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,0.95,3.3770660183844345,-1.4343584999874281,Divergence
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,1.0,3.5548063351415102,-1.0250962961985457,Divergence
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,1.05,3.732546651898586,-0.6158340924096635,Divergence
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,1.1,3.9102869686556616,-0.20657188862078116,Divergence
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,1.15,4.088027285412736,0.2026903151680991,Saturation
B_winsor1-99_StandardScaler,0.5,8,10,3.5548063351415102,1.2,4.265767602169812,0.6119525189569814,Saturation
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,0.8,2.2679003335755015,-3.98830687148901,Divergence
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,0.8500000000000001,2.4096441044239705,-3.661929777708561,Divergence
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,0.9,2.551387875272439,-3.3355526839281135,Divergence
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,0.95,2.6931316461209076,-3.009175590147666,Divergence
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,1.0,2.8348754169693766,-2.6827984963672167,Divergence
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,1.05,2.9766191878178456,-2.356421402586768,Divergence
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,1.1,3.1183629586663146,-2.0300443088063194,Divergence
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,1.15,3.2601067295147828,-1.7036672150258727,Divergence
B_winsor1-99_StandardScaler,0.5,9,10,2.8348754169693766,1.2,3.4018505003632518,-1.377290121245424,Divergence
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,0.8,2.8805513966986243,-2.577625666334753,Divergence
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,0.8500000000000001,3.0605858589922885,-2.163080997232163,Divergence
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,0.9,3.240620321285952,-1.7485363281295752,Divergence
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,0.95,3.4206547835796157,-1.3339916590269862,Divergence
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,1.0,3.60068924587328,-0.9194469899243962,Divergence
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,1.05,3.7807237081669443,-0.5049023208218062,Divergence
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,1.1,3.9607581704606085,-0.09035765171921624,Divergence
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,1.15,4.1407926327542715,0.3241870173833707,Saturation
B_winsor1-99_StandardScaler,0.5,10,10,3.60068924587328,1.2,4.320827095047936,0.7387316864859617,Saturation
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,0.8,2.3528418952043673,-3.7927216979067486,Divergence
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,0.8500000000000001,2.4998945136546404,-3.4541205307774083,Divergence
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,0.9,2.646947132104913,-3.115519363648069,Divergence
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,0.95,2.793999750555186,-2.77691819651873,Divergence
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,1.0,2.941052369005459,-2.4383170293893897,Divergence
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,1.05,3.0881049874557323,-2.0997158622600494,Divergence
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,1.1,3.2351576059060054,-1.7611146951307093,Divergence
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,1.15,3.3822102243562777,-1.422513528001371,Divergence
B_winsor1-99_StandardScaler,0.5,11,10,2.941052369005459,1.2,3.529262842806551,-1.083912360872031,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,0.8,2.7588891690918143,-2.8577632980026424,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,0.8500000000000001,2.9313197421600528,-2.460727230879296,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,0.9,3.1037503152282913,-2.063691163755949,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,0.95,3.2761808882965293,-1.6666550966326037,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,1.0,3.448611461364768,-1.269619029509257,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,1.05,3.6210420344330063,-0.8725829623859106,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,1.1,3.793472607501245,-0.475546895262564,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,1.15,3.965903180569483,-0.07851082813921846,Divergence
B_winsor1-99_StandardScaler,0.5,12,10,3.448611461364768,1.2,4.138333753637721,0.3185252389841281,Saturation
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,0.8,2.4922975452643783,-3.471613196944773,Divergence
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,0.8500000000000001,2.6480661418434024,-3.1129427485053087,Divergence
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,0.9,2.8038347384224256,-2.7542723000658462,Divergence
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,0.95,2.9596033350014492,-2.3956018516263833,Divergence
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,1.0,3.115371931580473,-2.03693140318692,Divergence
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,1.05,3.2711405281594965,-1.678260954747457,Divergence
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,1.1,3.4269091247385206,-1.3195905063079927,Divergence
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,1.15,3.5826777213175434,-0.9609200578685315,Divergence
B_winsor1-99_StandardScaler,0.5,13,10,3.115371931580473,1.2,3.7384463178965675,-0.6022496094290674,Divergence
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,0.8,2.9551385285017338,-2.405882448515731,Divergence
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,0.8500000000000001,3.139834686533092,-1.9806038282994527,Divergence
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,0.9,3.32453084456445,-1.5553252080831752,Divergence
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,0.95,3.5092270025958086,-1.1300465878668968,Divergence
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,1.0,3.693923160627167,-0.7047679676506184,Divergence
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,1.05,3.8786193186585254,-0.27948934743434,Divergence
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,1.1,4.063315476689884,0.14578927278193946,Saturation
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,1.15,4.248011634721242,0.5710678929982158,Saturation
B_winsor1-99_StandardScaler,0.5,14,10,3.693923160627167,1.2,4.4327077927526,0.9963465132144942,Saturation
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,0.8,2.7788524248413236,-2.8117962029061947,Divergence
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,0.8500000000000001,2.9525307013939064,-2.41188719233932,Divergence
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,0.9,3.1262089779464888,-2.0119781817724465,Divergence
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,0.95,3.299887254499071,-1.612069171205573,Divergence
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,1.0,3.473565531051654,-1.2121601606386985,Divergence
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,1.05,3.647243807604237,-0.8122511500718239,Divergence
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,1.1,3.8209220841568197,-0.4123421395049493,Divergence
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,1.15,3.9946003607094016,-0.012433128938076798,Divergence
B_winsor1-99_StandardScaler,0.5,15,10,3.473565531051654,1.2,4.168278637261984,0.38747588162879776,Saturation
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,0.8,2.4391473012466887,-3.5939961565089007,Divergence
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,0.8500000000000001,2.591594007574607,-3.2429746430421953,Divergence
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,0.9,2.7440407139025247,-2.8919531295754908,Divergence
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,0.95,2.8964874202304425,-2.5409316161087863,Divergence
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,1.0,3.0489341265583607,-2.1899101026420804,Divergence
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,1.05,3.201380832886279,-1.8388885891753748,Divergence
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,1.1,3.353827539214197,-1.4878670757086692,Divergence
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,1.15,3.5062742455421145,-1.1368455622419658,Divergence
B_winsor1-99_StandardScaler,0.5,16,10,3.0489341265583607,1.2,3.6587209518700328,-0.78582404877526,Divergence
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,0.8,2.790225079011376,-2.7856096989464554,Divergence
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,0.8500000000000001,2.964614146449587,-2.384064031882097,Divergence
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,0.9,3.139003213887798,-1.9825183648177396,Divergence
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,0.95,3.3133922813260086,-1.5809726977533822,Divergence
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,1.0,3.4877813487642197,-1.1794270306890238,Divergence
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,1.05,3.662170416202431,-0.7778813636246655,Divergence
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,1.1,3.836559483640642,-0.37633569656030713,Divergence
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,1.15,4.010948551078853,0.025209970504050175,Saturation
B_winsor1-99_StandardScaler,0.5,17,10,3.4877813487642197,1.2,4.185337618517064,0.4267556375684085,Saturation
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,0.8,2.91019514079091,-2.509368423087326,Divergence
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,0.8500000000000001,3.092082337090342,-2.090557676281772,Divergence
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,0.9,3.273969533389774,-1.6717469294762182,Divergence
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,0.95,3.4558567296892053,-1.2529361826706655,Divergence
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,1.0,3.6377439259886373,-0.8341254358651117,Divergence
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,1.05,3.8196311222880692,-0.4153146890595578,Divergence
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,1.1,4.001518318587501,0.0034960577459959867,Saturation
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,1.15,4.183405514886933,0.4223068045515488,Saturation
B_winsor1-99_StandardScaler,0.5,18,10,3.6377439259886373,1.2,4.365292711186364,0.8411175513571015,Saturation
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,0.8,2.3218051168925,-3.864186520982215,Divergence
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,0.8500000000000001,2.4669179366982816,-3.530051905295091,Divergence
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,0.9,2.612030756504063,-3.195917289607968,Divergence
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,0.95,2.757143576309844,-2.861782673920845,Divergence
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,1.0,2.902256396115625,-2.5276480582337224,Divergence
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,1.05,3.0473692159214063,-2.1935134425465996,Divergence
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,1.1,3.192482035727188,-1.8593788268594758,Divergence
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,1.15,3.3375948555329686,-1.5252442111723539,Divergence
B_winsor1-99_StandardScaler,0.5,19,10,2.902256396115625,1.2,3.4827076753387503,-1.19110959548523,Divergence
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,0.8,3.0028195713266665,-2.29609279008863,Divergence
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,0.8500000000000001,3.1904957945345833,-1.8639523162206577,Divergence
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,0.9,3.3781720177424996,-1.4318118423526864,Divergence
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,0.95,3.565848240950416,-0.999671368484715,Divergence
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,1.0,3.7535244641583327,-0.5675308946167427,Divergence
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,1.05,3.9412006873662495,-0.13539042074877033,Divergence
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,1.1,4.128876910574166,0.296750053119202,Saturation
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,1.15,4.316553133782082,0.7288905269871723,Saturation
B_winsor1-99_StandardScaler,0.5,20,10,3.7535244641583327,1.2,4.504229356989999,1.1610310008551448,Saturation
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,0.8,2.4766270070362246,-3.5076959446681126,Divergence
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,0.8500000000000001,2.631416194975989,-3.1512806679613576,Divergence
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,0.9,2.7862053829157527,-2.794865391254604,Divergence
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,0.95,2.9409945708555165,-2.43845011454785,Divergence
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,1.0,3.095783758795281,-2.082034837841095,Divergence
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,1.05,3.250572946735045,-1.7256195611343401,Divergence
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,1.1,3.4053621346748093,-1.3692042844275851,Divergence
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,1.15,3.5601513226145727,-1.0127890077208324,Divergence
B_winsor1-99_StandardScaler,0.5,21,10,3.095783758795281,1.2,3.714940510554337,-0.6563737310140774,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,0.8,2.757522225268003,-2.86091080247431,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,0.8500000000000001,2.9298673643472535,-2.4640714543804427,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,0.9,3.1022125034265033,-2.0672321062865766,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,0.95,3.274557642505753,-1.67039275819271,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,1.0,3.4469027815850035,-1.2735534100988428,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,1.05,3.619247920664254,-0.8767140620049755,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,1.1,3.791593059743504,-0.4798747139111081,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,1.15,3.9639381988227536,-0.0830353658172428,Divergence
B_winsor1-99_StandardScaler,0.5,22,10,3.4469027815850035,1.2,4.136283337902004,0.31380398227662454,Saturation
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,0.8,2.9231423273919415,-2.479556424223578,Divergence
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,0.8500000000000001,3.105838722853938,-2.0588824274890403,Divergence
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,0.9,3.288535118315934,-1.638208430754503,Divergence
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,0.95,3.47123151377793,-1.217534434019966,Divergence
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,1.0,3.6539279092399264,-0.796860437285428,Divergence
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,1.05,3.836624304701923,-0.3761864405508899,Divergence
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,1.1,4.019320700163919,0.04448755618364818,Saturation
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,1.15,4.202017095625915,0.46516155291818423,Saturation
B_winsor1-99_StandardScaler,0.5,23,10,3.6539279092399264,1.2,4.384713491087911,0.8858355496527223,Saturation
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,0.8,2.2349454579763828,-4.064188276785014,Divergence
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,0.8500000000000001,2.374629549099907,-3.742553770835565,Divergence
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,0.9,2.5143136402234303,-3.4209192648861184,Divergence
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,0.95,2.653997731346954,-3.0992847589366708,Divergence
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,1.0,2.7936818224704782,-2.777650252987222,Divergence
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,1.05,2.9333659135940024,-2.4560157470377733,Divergence
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,1.1,3.073050004717526,-2.134381241088325,Divergence
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,1.15,3.2127340958410495,-1.8127467351388786,Divergence
B_winsor1-99_StandardScaler,0.5,24,10,2.7936818224704782,1.2,3.3524181869645737,-1.4911122291894299,Divergence
B_winsor1-99_StandardScaler,0.5,25,10,3.7634659695923083,0.8,3.0107727756738467,-2.2777798603172776,Divergence
B_winsor1-99_StandardScaler,0.5,25,10,3.7634659695923083,0.8500000000000001,3.1989460741534623,-1.8444948283385956,Divergence
B_winsor1-99_StandardScaler,0.5,25,10,3.7634659695923083,0.9,3.3871193726330775,-1.4112097963599144,Divergence
B_winsor1-99_StandardScaler,0.5,25,10,3.7634659695923083,0.95,3.5752926711126927,-0.9779247643812334,Divergence
B_winsor1-99_StandardScaler,0.5,25,10,3.7634659695923083,1.0,3.7634659695923083,-0.5446397324025514,Divergence
