ym,mahalanobis_sq
1997-06,1.2704022040654372
1997-07,3.5834487365402614
1997-08,2.2710783641940666
1997-09,7.449775867013315
1997-10,6.198184323571858
1997-11,4.63085740104053
1997-12,5.3703355936688455
1998-01,1.0254263780609325
1998-02,1.7911876909042832
1998-03,2.3747927160980242
1998-04,4.229450062105205
1998-05,2.508415894167231
1998-06,4.99309508455866
1998-07,4.413478135128251
1998-08,1.425338807085928
1998-09,5.639199056762731
1998-10,7.095729530006534
1998-11,5.800042180526466
1998-12,6.475184489449963
1999-01,2.161868672789732
1999-02,0.992220823502161
1999-03,2.7747851958229104
1999-04,1.9687009596119383
1999-05,4.150633399783713
1999-06,4.115318582185278
1999-07,2.5510292537418033
1999-08,1.2121854713034663
1999-09,13.314978669901528
1999-10,1.9791094720344082
1999-11,8.766607200146613
