feature,n,n_nan,frac_nan,mean,median,std,skew,top3_idx_val,bottom3_idx_val
temperature_celsius,260,0,0.0,13.629076923076923,13.355,13.524140832046422,0.09927436275592764,251:50.09;250:48.21;249:45.29,166:-16.49;139:-16.16;152:-15.15
humidity_percent,260,0,0.0,49.10076923076923,48.0,12.240659483040305,0.13201231692045476,167:81.8;255:79.2;89:77.9,119:20.0;120:20.0;201:20.0
precipitation_mm,260,0,0.0,64.40461538461538,57.6,31.950973209601752,1.0223837941037963,216:173.1;229:172.7;230:164.1,184:15.6;119:16.1;144:17.4
wind_speed_ms,260,0,0.0,7.873076923076923,7.85,2.9165031280611537,-0.08583065619771486,1:1.0;89:1.0;225:14.5,1:1.0;89:1.0;114:1.4
urban_heat_island_intensity,260,0,0.0,1.25,1.0,0.4338478284190647,1.1547005383792515,0:2.0;220:2.0;188:2.0,129:1.0;140:1.0;141:1.0
