ym,temperature_celsius,humidity_percent,precipitation_mm,wind_speed_ms,urban_heat_island_intensity
,-0.017208118425866167,0.054958506327722256,0.19798484979661246,-0.2839961092533035,
,0.5219795922512721,0.7344454936522915,-0.9295220914179944,-0.2129970819399776,
,0.9410478880341292,-1.174113544274073,-0.916099389736868,-0.3904946502232921,
,0.9005581976203265,-0.5046190126454528,-0.39596969959322514,0.354995136566629,
,0.9396982316870025,-0.6345209366927974,0.35234591912956464,1.4554800599231787,
,0.5057837160857509,-1.5038645822404082,-0.2885880861442149,0.603491732163269,
,-0.0016870704339084664,1.683728784767499,1.1509966691565778,0.8519883277599091,
,-0.5995848322110605,0.7644228607401399,1.2718009842867142,-0.3904946502232921,
,-1.1077304469042832,1.2240758227538202,1.6778377101407838,0.035499513656662776,
,-0.8526453972973269,1.2140833670578697,2.3825295483999134,-1.3489815189531904,
,-0.9727648121916079,-0.004996227847975202,-0.1308713413909811,-1.4554800599231792,
,-0.303335264016738,-1.1641210885781235,-0.06711350840563135,-0.7099902731332584,
,-0.054323667971851945,-1.4439098480647106,-0.49999563762195354,0.035499513656662776,
,0.5395251247639197,-1.343985291105215,-0.590598873969556,0.07099902731332555,
,0.8884112904961857,-1.2940230126254673,-0.6174442773318084,0.3904946502232918,
,0.90123302579389,-0.254807620246714,-0.9999912752439073,0.5679922185066063,
,0.8357746929582422,-0.5146114683414025,-0.15771674475323377,-0.7099902731332584,
,0.6380500381041728,-1.583804227808005,0.7382485924619447,1.0294858960432236,
,0.040827104500584216,0.25480762024671333,-0.12415999055041811,1.1359844370132126,
,-0.40928328726618823,1.7536759746391462,-0.05033513130422352,0.603491732163269,
,-1.1279752921111845,0.844362506307736,2.681184660804973,0.21299708193997727,
,-0.9248520118686082,0.5845586582130483,2.2751479349509034,-0.2484965955966407,
,-0.720379075278905,-0.06495096202367266,1.3456258435329087,-0.9584868687298987,
,-0.6488472888811871,-0.12490569619937011,0.21811890231830192,-0.7454897867899211,
,-0.1514989249649782,0.274792531638612,0.16442809559379679,-1.7039766555198195,
,0.4133322563075684,-2.043457189821684,-0.14429404307210755,0.3194956229099656,
,0.8688412734628479,0.17486797467911647,-0.8993210126354602,-0.9584868687298987,
,0.8917854313640027,0.3447397215102591,-0.838918855070392,0.5679922185066063,
,0.8607433353800873,-1.7536759746391468,-0.9060323634760233,0.9229873550732353,
,0.7608687656927074,-1.91355526577434,1.063749108229257,0.9229873550732353,
,0.11978200080749932,-0.23482270885481535,1.3288474664315009,1.064985409699887,
,-0.6333262408892294,1.3339928354092647,1.7550182448072602,0.9939863823865609,
,-0.7183545907582148,1.2140833670578697,1.4832085357644529,0.1774975682833145,
,-1.0429469422421993,0.7344454936522915,1.7818636481695125,-0.6389912458199325,
,-0.9309254654306787,0.5945511139089973,-0.34227889286872004,-0.8164888141032469,
,-0.4949864653087371,0.6744907594765948,-0.11744863970985488,0.9584868687298981,
,-0.05162435527759838,-1.3739626581930642,-0.7114031890996925,-0.8519883277599097,
,0.44302469594435684,-0.8143851392198891,-0.348990243709283,-0.5324927048499438,
,0.9194533864801011,-1.2440607341457195,-0.47650590967998274,0.5324927048499435,
,1.1583425599215365,-0.5345963797333019,-0.9899242489830625,0.3194956229099656,
,0.838474005652496,-0.16487551898316818,-0.8120734517081395,0.46149367753661735,
,0.6049834575995675,-0.10492078480747073,0.5838875231289927,1.4554800599231787,
,-0.07389368500518982,-0.1448906075912688,1.5838787983729,0.4969931911932801,
,-0.6549207424432575,0.014988683543923477,0.25167565652111756,2.2009698467131,
,-0.8519705691237635,-0.11491324050342042,-0.013422701681126224,0.6744907594765946,
,-0.9700654994973544,-0.1448906075912688,0.18456214811548624,-0.8874878414165729,
,-0.8587188508593973,1.5138570379363563,-0.4093924012743514,-0.07099902731332618,
,-0.5267033894662158,0.2947774430305114,0.9731458718816545,0.10649854096998833,
,0.06512091874886587,0.624528480996847,0.2248302531588649,0.354995136566629,
,0.5732665334420886,-1.9735099999500374,-0.5436194180856141,-0.03549951365666341,
,0.8236277858341015,-1.953525088558138,-0.9798572227222179,-0.35499513656662934,
,0.9093309638766504,-1.0342191645307794,-0.3389232174484384,1.1714839506698753,
,0.838474005652496,-1.6437589619837016,-0.8355631796501105,1.0294858960432236,
,0.3728425658937657,-1.4339173923687616,0.19798484979661246,1.313482005296527,
,-0.027330541029316844,0.17486797467911647,-0.4597275325785749,0.4969931911932801,
,-0.48418921453172303,0.41468691138190555,1.033548029446723,0.603491732163269,
,-0.6292772718478491,-0.7544304050441917,0.020134052521689455,0.035499513656662776,
,-0.9255268400421717,0.9442870632672316,0.06040215756506813,-1.5619786008931678,
,-0.8742398988513549,0.6145360253008967,1.124151265794325,-1.9169737374597968,
,-0.4598954002834415,-0.10492078480747073,0.4697945588394193,-1.0649854096998874,
,0.2709435116856959,0.5445888354292495,0.34227889286871976,-1.2779824916398645,
,0.5327768430282861,0.7044681265644431,-0.8355631796501105,-0.6744907594765952,
,1.0935590552594523,-1.3040154683214171,-0.3389232174484384,-0.5679922185066066,
,1.1529439345330297,-1.0941738987064762,-1.1778420725188303,0.3194956229099656,
,0.7554701403042006,-0.6944756708684942,-0.7181145399402555,0.9939863823865609,
,0.6636935086995813,-1.2940230126254673,0.9093880388963049,1.313482005296527,
,0.011809493037359025,0.8743398733955858,1.7885749990100759,1.1714839506698753,
,-0.4072588027454981,-0.03497359493582428,0.4597275325785746,0.6389912458199318,
,-1.067240756490481,1.0641965316186266,1.2449555809244617,-0.07099902731332618,
,-1.0017824236548332,0.9342946075712826,1.543610693329521,-1.0649854096998874,
,-0.7797639545524822,0.03497359493582287,-0.2885880861442149,-1.2424829779832018,
,-0.5044340597386243,0.0049962278479744925,-0.43623780463660383,-1.8459747101464712,
,-0.14070167418796417,0.5146114683414011,-0.46643888341913786,0.709990273133258,
,0.4383008987294132,0.114913240503419,-0.7919393991864501,0.7454897867899208,
,1.085461117176692,-0.8043926835239394,-1.2013318004608011,0.5324927048499435,
,1.0922093989123256,-1.1641210885781235,-0.9261664159977128,-0.31949562290996625,
,0.8938099158846926,-0.4046944556859573,-0.5603977951870219,0.8874878414165726,
,0.5388502965903564,-1.0442116202267284,-0.35570159454984623,-0.07099902731332618,
,0.005736039475288642,0.3847095442940572,1.7483068939666968,1.4554800599231787,
,-0.5550461727558776,0.17486797467911647,1.9127349895604935,0.9229873550732353,
,-0.8202536449662848,0.834370050611787,0.6744907594765952,0.6744907594765946,
,-1.0227020970352978,0.33474726581430947,2.1174311901976695,0.3194956229099656,
,-0.9633172177617206,-0.08493587341557204,0.7348929170416633,-0.2129970819399776,
,-0.8749147270249183,-1.2140833670578712,-0.40603672585406975,-0.7809893004465842,
,-0.06579574692242936,1.1141588100983744,-0.2449643056805546,-0.5324927048499438,
,0.5442489219788634,-0.414686911381907,-0.23825295483999137,-0.6389912458199325,
,0.8789636960662984,-0.4346718227738064,-0.2852324107239333,-1.4199805462665163,
,1.313553039841113,0.20484534176696553,-0.9328777668382758,-0.4969931911932807,
,0.7750401573375384,-1.9035628100783901,-0.17785079727492323,0.46149367753661735,
,0.27296799620638584,-0.614536025300898,-0.661068057795469,0.6389912458199318,
,0.2183069141477524,0.2947774430305114,-0.013422701681126224,1.1359844370132126,
,-0.426828819778836,0.22483025315886424,2.432864679704137,0.035499513656662776,
,-0.7939353461973131,-1.264045645537619,0.8187848025487025,0.10649854096998833,
,-0.9990831109605797,0.624528480996847,0.7080475136794109,-2.44946644230974,
,-0.9093309638766506,0.6145360253008967,0.8020064254472946,-1.0294858960432243,
,-0.45382194672137105,0.8943247847874838,1.2483112563447432,-1.3489815189531904,
,0.28713938785121684,1.0641965316186266,-0.19462917437633107,-1.4909795735798421,
,0.7379246077915527,-1.0142342531388802,-0.8926096617948971,-0.3904946502232921,
,0.8155298477513412,-0.6245284809968478,-0.3288561911875938,-0.6034917321632697,
,1.243370909790522,-1.8635929872945922,-0.6644237332157505,1.8104751964898078,
,0.768966703775468,-1.0142342531388802,-0.6778464348968768,0.709990273133258,
,0.5051088879121877,0.624528480996847,-0.5637534706073035,2.3429679013397515,
,-0.07186920048449974,0.9143096961793832,-0.34563456828900163,0.07099902731332555,
,-0.6596445396582011,2.0434571898216825,1.8389101303142994,0.6389912458199318,
,-0.978163437580115,-0.2648000759426637,0.6778464348968766,-0.6744907594765952,
,-0.783138095420299,0.5445888354292495,0.8791869601137706,-2.3784674149964147,
,-0.8890861186697492,1.6637438733755996,0.23825295483999137,-0.6744907594765952,
