feature,n,n_nan,frac_nan,mean,median,std,skew,top3_idx_val,bottom3_idx_val
temperature_celsius,260,0,0.0,13.593615384615385,14.385,13.652379345081274,0.0750973392922088,250:53.32;251:49.21;249:47.8,164:-18.33;139:-16.55;140:-15.79
humidity_percent,260,0,0.0,48.775,48.75,12.59669434789177,-0.009222904164496672,190:79.1;244:78.5;112:77.9,121:20.0;31:20.0;210:20.0
precipitation_mm,260,0,0.0,65.09692307692306,57.65,31.19191049088337,0.866339301787786,85:168.7;256:161.8;47:154.2,67:15.8;184:17.7;92:18.8
wind_speed_ms,260,0,0.0,7.743846153846154,7.7,3.146524805975371,0.15271386810980486,5:16.1;188:15.4;84:14.9,128:1.0;179:1.0;51:1.1
urban_heat_island_intensity,260,0,0.0,1.25,1.0,0.4338478284190647,1.1547005383792515,0:2.0;220:2.0;188:2.0,129:1.0;140:1.0;141:1.0
