lambda,N_lambda
1.9847966604322044e-09,1
0.0036237831491285556,2
0.012129977268454977,3
0.029358661157050606,4
0.048300143661583285,5
0.06491898274975534,6
0.08602601515125088,7
0.09422951922782909,8
0.11477061630548008,9
0.11654522102447139,10
0.13666985486547037,11
0.14084478643457213,12
0.15628492596131327,13
0.16230025096510345,14
0.1768850817794765,15
0.19278073954581537,16
0.1962136955357722,17
0.20565159917182838,18
0.20798189801834072,19
0.22470319429697164,20
0.23204060808017343,21
0.24571207120514296,22
0.2503140501830981,23
0.2544041104506796,24
0.2570498953457051,25
0.2667524942914977,26
0.2694123587031484,27
0.27528915402351717,28
0.2838644466515024,29
0.29251876649839464,30
0.29666384788441585,31
0.30083413256351427,32
0.31199925664036754,33
0.3137338676759506,34
0.31552757420657745,35
0.3169512394159666,36
0.32110971750847117,37
0.326659470576047,38
0.33076396549164677,39
0.3354856566781208,40
0.3370301661315688,41
0.34124681350709396,42
0.3423111254182773,43
0.35016454299585426,44
0.35528428493387554,45
0.3594495402110768,46
0.36077933409049273,47
0.36470114077643623,48
0.3696365046293978,49
0.37182592147044435,50
0.3749313130176494,51
0.3757627418127684,52
0.38097247921208716,53
0.3818302207529851,54
0.3836841839297608,55
0.3906863528893725,56
0.3932115776205261,57
0.3973845945296765,58
0.39911303728743563,59
0.40476815208431777,60
0.4058009113017913,61
0.4076676536133371,62
0.4125712485282741,63
0.41659560596762213,64
0.4191295476929326,65
0.4205067912370735,66
0.421901907382456,67
0.4242051720125807,68
0.427562773799434,69
0.4290281856101919,70
0.4332792492217473,71
0.43682950871998905,72
0.43867764820663663,73
0.44145306861049277,74
0.44284431670683394,75
0.4440074816687211,76
0.44516520912410523,77
0.44969312294306474,78
0.45099762045609176,79
0.4561939968083938,80
0.45767951394338646,81
0.4591255312709398,82
0.46101192318638656,83
0.46265161279499883,84
0.4646376562814128,85
0.4691811653772638,86
0.471070753145861,87
0.4735860189364337,88
0.47657435081975286,89
0.4797693691590812,90
0.4806473168349318,91
0.4813233845606121,92
0.4843102676737886,93
0.48512540570383356,94
0.48785664872806206,95
0.48867557271929535,96
0.49206448251872437,97
0.49455119926451957,98
0.49716252158263124,99
0.4976554536508884,100
0.49984172464358206,101
0.5021840523437786,102
0.5036729137699674,103
0.506573556117084,104
0.5070226579022677,105
0.5073835871207344,106
0.5107604309733828,107
0.5131289554493093,108
0.5135566828926825,109
0.5149163746316655,110
0.5155916033737509,111
0.520383030952032,112
0.5231504012290779,113
0.5239701623553847,114
0.5257774443668763,115
0.5273300338276329,116
0.5285338876834735,117
0.5315022009457372,118
0.5346685740317756,119
0.5368113240281787,120
0.5387343527310811,121
0.5404072441546115,122
0.5411470721665695,123
0.5420877941815792,124
0.5430907888543732,125
0.5445872343375832,126
0.5446237872666526,127
0.5462315714529573,128
0.5492329003476858,129
