eig_index,eigval
1,3.87315848837666e-09
2,0.0038193176957935734
3,0.012727288545551824
4,0.02986928814438182
5,0.051016488248462874
6,0.0694357136877772
7,0.08493249358773004
8,0.09183537816479766
9,0.10837455116982024
10,0.12382307254443731
11,0.13539768245336237
12,0.1456483287662745
13,0.15863503056352207
14,0.1685451255876327
15,0.17512848382051308
16,0.19517545701187605
17,0.20114797851777538
18,0.20289553096292073
19,0.21434176267634167
20,0.2240598955346499
21,0.23847068767159427
22,0.24342003175619215
23,0.2570027442590706
24,0.26290993545212926
25,0.2664940757390088
26,0.27357415277784924
27,0.27944090840964675
28,0.2835109686759456
29,0.2903575367993769
30,0.29264591304907295
31,0.29493156587063857
32,0.30249571534043906
33,0.30645811758517577
34,0.3124780394860527
35,0.317154036981693
36,0.32060572101789925
37,0.3278173168140326
38,0.32991905619925743
39,0.3340286510609434
40,0.34360979222467775
41,0.34906609902487795
42,0.3500256268624459
43,0.3510067861134375
44,0.3554385102801455
45,0.35620566662164815
46,0.359550089324249
47,0.3638482841344043
48,0.36566790848687913
49,0.3727013976628383
50,0.3743736898820498
51,0.37736101377634024
52,0.37876991088224793
53,0.3823183464643275
54,0.3832782367422016
55,0.38720803610144494
56,0.39053578298513064
57,0.3945249569885047
58,0.39547244885574023
59,0.400032551507442
60,0.4033009326492512
61,0.40465577315086204
62,0.40638961066973606
63,0.4078718137829749
64,0.4110077944985815
65,0.4127973569647579
66,0.41871334546630185
67,0.4208046560916602
68,0.4222149391499939
69,0.4235979331629532
70,0.4253560182088347
71,0.42911733726052187
72,0.4295055494626012
73,0.434271714236077
74,0.43845505682302394
75,0.43980394492452307
76,0.4426514996954532
77,0.44354955639770455
78,0.44557599514038765
79,0.4499896136510995
80,0.45135671360533947
81,0.4534892479525072
82,0.4581216587577503
83,0.46235051210560335
84,0.46326273188511996
85,0.4641951417982649
86,0.46639733994395477
87,0.47244971427749666
88,0.473100520310618
89,0.47441527939421785
90,0.47541909614940486
91,0.475671095174116
92,0.47866918183038465
93,0.4812751165350794
94,0.4825035137380603
95,0.48621549608890396
96,0.48752333045702617
97,0.4881765273267151
98,0.4918170650307418
99,0.4955631381376853
100,0.4965202040838069
101,0.4983585338701715
102,0.49934780635086284
103,0.5002623867767647
104,0.5006707669174459
105,0.502483198939251
106,0.503783115574983
107,0.5043010546592663
108,0.5078779745059059
109,0.5107476629806851
110,0.5123757081981554
111,0.5142435125793693
112,0.5153426179007484
113,0.5159639421822709
114,0.5184246147088842
