lambda,N_lambda
4.6882169544085195e-09,1
0.003633579882674677,2
0.012524036173333553,3
0.02912525913611212,4
0.049579303675116,5
0.06587515877165732,6
0.08157036043075792,7
0.09326146294723779,8
0.10570759964675853,9
0.11613006760269948,10
0.1306247891628387,11
0.13542760276946764,12
0.1564685874609589,13
0.1631965468202374,14
0.18044440834928271,15
0.18460003570417216,16
0.19691424623718426,17
0.2083777475685532,18
0.21820458346354288,19
0.22557434616463756,20
0.2312523336395819,21
0.23756508087811137,22
0.24493995071345737,23
0.2550148187832151,24
0.26827136111264976,25
0.27068303230679774,26
0.27207408468478733,27
0.27983603829733605,28
0.28382958480267284,29
0.2878475151669999,30
0.28876704976827927,31
0.2973474548440313,32
0.30226854171454093,33
0.30383240737052297,34
0.30849034524589,35
0.3138991947072255,36
0.32232378823027186,37
0.32332114871489437,38
0.33241848970568494,39
0.33320027388386964,40
0.33910805915003284,41
0.34319130734960773,42
0.3464823219169572,43
0.34933874950085175,44
0.3544187659020391,45
0.3557137711894824,46
0.359778888211605,47
0.3635203460911033,48
0.3687639467648575,49
0.3715973767505152,50
0.37689596511706397,51
0.37870018917640424,52
0.3808009825740795,53
0.3839712395093224,54
0.38661090223214,55
0.3895877764362868,56
0.39400742140103306,57
0.3954700017631627,58
0.3987178113110203,59
0.4018079154661309,60
0.4034536731522441,61
0.4075123261078211,62
0.41010482219961214,63
0.4172475462874435,64
0.419293329982522,65
0.4211543154853911,66
0.42412146191045336,67
0.4273448283860431,68
0.4294081336408146,69
0.4305519301023646,70
0.43538385364354387,71
0.43781212812069414,72
0.44066106083403533,73
0.4421694354644776,74
0.4457890394555379,75
0.44776142992583784,76
0.44884107203473345,77
0.45072405021810297,78
0.45307253376687195,79
0.4553321047098104,80
0.45814480053405665,81
0.459164041791301,82
0.4605159308868535,83
0.4635576811404644,84
0.46624022065618936,85
0.4698955984693564,86
0.47117235699922994,87
0.4713953154861646,88
0.4768392985238742,89
0.4801057901892094,90
0.4811632054507528,91
0.4824857120180243,92
0.48558222031469145,93
0.48684830853410693,94
0.4869594368706985,95
0.48928491157546283,96
0.4925906697892833,97
0.49598633351911414,98
0.4980846648390016,99
0.49896767925238933,100
0.5011927877457085,101
0.5027100686195747,102
0.5038207764908471,103
0.5067630589351434,104
0.5072002215666787,105
0.5101115850764713,106
0.5112532587027366,107
0.5151925566478367,108
0.5162851790843191,109
0.516767385697555,110
0.5176186075989975,111
0.5188903778533935,112
0.5213204013160263,113
0.5227449293113048,114
0.523859994775036,115
0.5265461593280972,116
0.5285078054663948,117
0.5313882554144328,118
0.5323562552979741,119
0.5348916940117255,120
0.5384323515307159,121
0.539559864843797,122
0.5399355018716654,123
0.5412536093746899,124
0.5415330143685941,125
0.5439881787769405,126
0.5445016927857369,127
0.5484457460222273,128
0.5491567029745397,129
0.5514167609340924,130
0.5533143445522104,131
0.5546457750810372,132
0.5558933099253247,133
0.5566097545377855,134
0.5576804520227397,135
0.558558970672525,136
0.5604622102923088,137
0.5624133547361575,138
0.5640250473531966,139
0.5656873745749846,140
0.5672333545178679,141
0.5707777597686352,142
0.5724023005150097,143
0.5727879723188564,144
0.5736114408213128,145
0.5743594331040004,146
0.5774404243003589,147
0.5791365049357883,148
0.5800873463031858,149
0.5812409478249672,150
0.5836180707782667,151
0.5845783943726727,152
0.5851269104882338,153
0.5866886455305719,154
0.5879511905490842,155
0.5903880535472573,156
0.5910158695817093,157
0.5917372512988581,158
0.5938841760570247,159
0.5944121050553625,160
0.5967799619152312,161
0.5987532301705655,162
0.599274842156812,163
0.6011825743658245,164
0.6017014577808949,165
0.60375234358377,166
0.6043363946864417,167
0.6060293758344044,168
0.6080845305556043,169
0.6095231018507894,170
0.6099662996067816,171
0.6121975928009811,172
0.6132404484771531,173
0.6145436975870892,174
0.6158683593341152,175
0.6172459008919142,176
0.6174581167183504,177
0.6186708089137205,178
0.6197737165947117,179
0.6208266179266162,180
0.6221335413577884,181
0.6232571584760007,182
0.6248643069152057,183
0.6258109584584535,184
0.6268850970845695,185
0.6279292507263787,186
0.6309929321838271,187
0.6321328208375313,188
0.632506299143759,189
0.6331340958504217,190
0.63552752445017,191
0.6361550291387876,192
0.6364652632271621,193
0.6381152033801567,194
0.639082331461058,195
0.6398263970376626,196
0.6405699936234637,197
0.6417334005782908,198
0.6429670110332764,199
0.6447758688460747,200
0.6449190470040834,201
0.6453983293494346,202
0.6463756566310922,203
0.6466563066631443,204
0.6486016243642656,205
0.6514212288312701,206
0.6519686193842248,207
0.65329565709474,208
0.6542622143918113,209
0.654325211185575,210
0.6562118407728184,211
0.6566192015986777,212
0.6577740722036407,213
0.6586218428802307,214
0.6599974236420554,215
0.6608824271839211,216
0.6617189135355753,217
0.6624773862971524,218
0.6629580215884585,219
0.6638775355607948,220
0.6648084341856789,221
0.6655780810310772,222
0.6668430940219504,223
0.6681691144217574,224
0.6686951878111829,225
0.6707791133970438,226
0.6720251489952309,227
0.67343834982856,228
0.6738367591813286,229
0.6752073827237655,230
0.677038546689448,231
0.6778981404520193,232
0.6787960163291527,233
0.6796855728897143,234
0.6803972330469681,235
0.6812940852894785,236
0.6828293518373639,237
0.6832922537804123,238
0.6843350579289286,239
0.6848745107639108,240
0.6858395326155966,241
0.6869105535664332,242
0.6885971735025382,243
0.6890640982646533,244
0.6903469709237616,245
0.6907315136220535,246
0.6918407125387223,247
0.6919879450221097,248
0.6932633088973449,249
0.6943185112377092,250
0.6947836839752469,251
0.6966672975417462,252
0.6976679008468364,253
0.6994416809092769,254
0.7001666039119708,255
0.7009270177987632,256
0.7016898486568486,257
0.7027110478736918,258
0.7030969082329274,259
0.7040640130221419,260
0.7048658930430207,261
0.7054758454965308,262
0.7068742855866327,263
0.7071015565501477,264
0.7076836729754735,265
0.7085277365585839,266
0.7105096041209464,267
0.7109652468634416,268
0.712314273784812,269
0.7124379904671018,270
0.7136953483740001,271
0.7140909269506054,272
0.7148171103720838,273
0.7159186548797813,274
0.7173340372417962,275
0.7180210077931861,276
0.7185422623329607,277
0.719607803345509,278
0.7201170240889232,279
0.7213351547126597,280
0.7218528859348085,281
