lambda,N_lambda
3.99653728687388e-09,1
0.003856293608971587,2
0.01330148931163957,3
0.029100840921063718,4
0.04977947417812465,5
0.06476671102559149,6
0.08199465087841121,7
0.09565188158098331,8
0.11434239649191524,9
0.11487764600474304,10
0.13612985216843485,11
0.1407816350284648,12
0.1569457054306401,13
0.1762866578439112,14
0.18639572342225988,15
0.19449015012898505,16
0.20174905379693964,17
0.210988105517675,18
0.2195330688714157,19
0.22421967206677862,20
0.23631684787025692,21
0.24198728331329258,22
0.24685981292894543,23
0.2540498554004419,24
0.2608490173501512,25
0.26424635742110025,26
0.2702931805228018,27
0.28362607661347355,28
0.28505462423161204,29
0.29585826776915986,30
0.29828395260853713,31
0.3006251362608475,32
0.3068937638197292,33
0.31692518869326797,34
0.32035981789724577,35
0.32396062505705103,36
0.32613229900604773,37
0.33013724216467694,38
0.3318991999129474,39
0.33973881404036105,40
0.34351896910614665,41
0.34557982358825046,42
0.3548268553409572,43
0.3574860359474161,44
0.36248049055092396,45
0.36406574604438136,46
0.36797747174958645,47
0.3702333303551245,48
0.37191864159216964,49
0.3780732613360935,50
0.379616448787556,51
0.38157043554811404,52
0.38326074235366664,53
0.38658026498682146,54
0.39193217351122034,55
0.3940882883370658,56
0.3959785846773436,57
0.39995157093659256,58
0.4021181079801391,59
0.40326412618947466,60
0.40860237548974426,61
0.4092492921847659,62
0.4118540788797903,63
0.41719390165419806,64
0.41782679833742653,65
0.41849025508589066,66
0.42429158646641946,67
0.42608911086548384,68
0.4282859796437735,69
0.4315054267098874,70
0.4337148557649535,71
0.4363517302953156,72
0.43928493937140195,73
0.44342417794548755,74
0.44729728711158995,75
0.4479813430450633,76
0.4499685285392249,77
0.452206356747254,78
0.4545078881487831,79
0.4545794639138468,80
0.45982230023239734,81
0.46143542158583484,82
0.46338341874184624,83
0.4647244039362126,84
0.46721414428038804,85
0.4706342395928731,86
0.4710823883988321,87
0.47542927704581917,88
0.47901369295864954,89
0.4806082138648951,90
0.48287079816822237,91
0.48494732974099714,92
0.48603138832808523,93
0.48765898721184514,94
0.4882023585609475,95
0.4897404259477749,96
0.49038163476107566,97
0.4931591402869775,98
0.49671731816048936,99
0.49839820454680384,100
0.4995627177933475,101
0.5009558254006992,102
0.5024316528293019,103
0.5043711539210479,104
0.5056479040710927,105
0.5088914234578366,106
0.5120953894687353,107
0.5129076430808253,108
0.515116842147504,109
0.5163337265364999,110
0.519032199377365,111
0.5205464550574452,112
0.5212989411170977,113
0.5227837651087636,114
0.526138276281865,115
0.5264790425416044,116
0.531671173156689,117
0.5329110302972526,118
0.5336319103346251,119
0.5355272171876345,120
0.5389986707626612,121
0.5402737557888958,122
0.5411570360730439,123
0.5416103023679292,124
0.5439936899963825,125
0.5452709221302751,126
0.546604483240574,127
0.5473602264351167,128
0.5482093331919535,129
0.5498057478347034,130
0.5516413102555966,131
0.5525804644413742,132
0.5552065002161701,133
0.5557369798733529,134
0.556051722226836,135
0.5582453291189486,136
0.5598664298040918,137
0.5619837756579127,138
0.5627674216590766,139
0.5653413059567806,140
0.5668296230402308,141
0.5679325933593015,142
0.5710263272225307,143
0.5728513717222684,144
0.5736507588252489,145
0.5760554587992167,146
0.5768466388082966,147
0.5788627507280919,148
0.5803742835508231,149
0.5814189028046082,150
0.5827127814113651,151
0.5849791535330312,152
0.5861403549582056,153
0.5877033364939532,154
0.5881125322679711,155
0.5894281235094685,156
0.5913225937740916,157
0.5916698740265082,158
0.5937219228682842,159
0.5938877656718278,160
0.5946727042488835,161
0.5964255142391286,162
0.5973105045352267,163
0.5984438689486465,164
0.599025080746731,165
0.6007490454872265,166
0.6017376724583541,167
0.6019352883125698,168
0.6042443865630306,169
0.6067949213556806,170
0.6080061925750752,171
0.6081539139695566,172
0.609369480088269,173
0.6099475216393251,174
0.6106316126973284,175
0.6129524118461674,176
0.6135679630515832,177
0.6150446082886213,178
0.616921483596787,179
0.6184631625208331,180
0.6198153124472761,181
0.6209132636317418,182
0.6214376500483653,183
0.6237245344336995,184
0.6246306012880201,185
0.6264107756951205,186
0.6278372333000592,187
0.628403166958583,188
0.6301059347688728,189
0.6302897866945079,190
0.6307625751992301,191
0.6326256614700735,192
0.6332579744029933,193
0.6342026434146518,194
0.6358176563837274,195
0.6370337978605239,196
0.6371413069539184,197
0.6381332993583542,198
0.6402274652239056,199
0.6409757356088853,200
0.641673137462518,201
0.6426316120560838,202
0.6436169885335687,203
0.6453555898740698,204
0.6457978109332447,205
0.646027962535567,206
0.6468839420818883,207
0.6481186870107746,208
0.6489592975312163,209
0.6504215448178436,210
0.6511676312235809,211
0.6521045962396927,212
0.6533329626697661,213
0.6541582319868283,214
0.6560124322688982,215
0.6570243214929364,216
0.6574447917238269,217
0.6595159751319739,218
0.6599760137750361,219
0.6604605850330939,220
0.6615889857924718,221
0.6630965555753146,222
0.6634170312837958,223
0.6646643804363763,224
0.6651631985033668,225
0.6662926450049217,226
0.6682982281810285,227
0.6690603025092354,228
0.6701147576405109,229
0.6704309419933058,230
0.6731481630868249,231
0.6739094657680529,232
0.6747072127993675,233
0.6755989022593928,234
0.6759101248680915,235
0.6767016295092029,236
0.6778300462734075,237
0.6797717681310355,238
0.6801291494541254,239
0.6809043686993239,240
0.6815529097700276,241
0.6830964446730705,242
0.6844614192577171,243
0.6857896906632075,244
0.6861207873827109,245
0.6870282225672738,246
0.6885652556057942,247
0.6889435696910341,248
0.6893108545377092,249
0.6912877395811321,250
0.691814578112382,251
0.6927929438401631,252
