lambda,N_lambda
3.5522249326041203e-09,1
0.003560862654539241,2
0.01274945082813176,3
0.02992239312287106,4
0.04787838681550826,5
0.06826349309167026,6
0.088452308893896,7
0.09298508548551172,8
0.10979795817722272,9
0.12426919665391349,10
0.13281290036721038,11
0.14242821022851043,12
0.1621466149756884,13
0.17677276970291697,14
0.19204996280814923,15
0.1978928824100985,16
0.21017660106572242,17
0.2195558122969324,18
0.2198650019231896,19
0.22694180057422364,20
0.23448607470112484,21
0.23991261407512948,22
0.253924157864627,23
0.25433470345454806,24
0.2594710267021318,25
0.27569903829154796,26
0.2772449431089111,27
0.27952644459362874,28
0.28214249370150724,29
0.29061538550650773,30
0.29502839941701,31
0.3034166912768807,32
0.3067680694122235,33
0.3135555124364191,34
0.32033102725351037,35
0.32313018068809524,36
0.3264593772940574,37
0.3276014715764656,38
0.33159872950007463,39
0.3350133339780343,40
0.3398583381027744,41
0.3414842161324664,42
0.34275834023791907,43
0.34421391458504574,44
0.3533858101535035,45
0.35884849783701583,46
0.3636478161656045,47
0.3639667522553965,48
0.37104629992350435,49
0.3716505180713198,50
0.37243525587609666,51
0.37923089911066504,52
0.3820116054852903,53
0.3875301915963445,54
0.39532535242665506,55
0.3974967899372449,56
0.39856509230669596,57
0.400034177805704,58
0.4020507400130415,59
0.4050824504216453,60
0.41009883771831473,61
0.41352280772066585,62
0.4163338271282982,63
0.41859715887423515,64
0.4233116013018833,65
0.4247247940275031,66
0.4266253525683177,67
0.42727029506577896,68
0.43157479911835506,69
0.4324057142290929,70
0.4353697035534085,71
0.4392135588450549,72
0.44148091260892075,73
0.44179104870000246,74
0.44444314961297593,75
0.44616361246700814,76
0.4485454424417663,77
0.45060633166590125,78
0.45190780756428345,79
0.4548946073990829,80
0.45736895884360285,81
0.458483978788729,82
0.45978045288070657,83
0.4623927934601023,84
0.4657361279192257,85
0.4676537186485003,86
0.4685189360116608,87
0.4712127994060932,88
0.472709124299278,89
0.47407348759628254,90
0.4766411315822482,91
0.4810889116560397,92
0.48272585480044894,93
0.48325590978900884,94
0.485443575737819,95
0.488044661390232,96
0.49095521509816425,97
0.4920957217150556,98
0.4932241154955037,99
0.49534282010662045,100
0.4983069061416181,101
0.5015148907323451,102
0.502123434374287,103
0.5041161501484218,104
0.5071879807852425,105
0.50786990182243,106
0.509910963846949,107
0.510596993357442,108
0.5124752719613682,109
0.5139279805701702,110
0.5151499979778601,111
0.5170626333796735,112
0.5189143381310195,113
0.5205830396736013,114
0.523400151059975,115
0.5252844632278403,116
0.5255918451705677,117
0.5286757811075764,118
0.52963492029261,119
0.5308112174360945,120
0.5327494847322088,121
0.5357689135906064,122
0.539675690152921,123
0.541728502331813,124
0.5427135731399171,125
0.5440330566038294,126
0.5454425975040792,127
0.5473015665943526,128
0.5481353971605563,129
0.5497996884383375,130
0.5512180847912641,131
0.553331848219489,132
0.5563999585595346,133
0.5585733283125577,134
0.5587293681664081,135
0.5592213270455009,136
0.5599259555976747,137
0.5612858964332406,138
0.5627635354432733,139
0.5648095160816193,140
0.5658448289005061,141
0.5661649239509203,142
0.5686071231942906,143
0.5690437735103758,144
0.569875538685068,145
0.5719638990253371,146
0.5737395174181453,147
0.5746203927678979,148
0.5754913998605558,149
0.5766092205198392,150
0.5784280833280327,151
0.5796592322655483,152
0.5806154881544634,153
0.5825096737344659,154
0.585062984089788,155
0.5864897124548853,156
0.5869376640925377,157
0.5874232339054146,158
0.5878798784047206,159
0.58893823898172,160
0.5919684885564476,161
0.5942497573439173,162
0.5952648501492256,163
0.5962899337051194,164
0.5980352131787624,165
0.599019197274299,166
0.6010592097445353,167
0.6026602909038172,168
0.6037647664300334,169
0.6049411250944373,170
0.606734846634234,171
0.6077377227516868,172
0.609926326714984,173
0.610383489055019,174
0.6122571540624538,175
0.6129712099548522,176
0.6137246712165515,177
0.615846131372255,178
0.6182393952299996,179
0.6194017154533761,180
0.6201232810956788,181
0.6208685633322293,182
0.6223280319512047,183
0.6230039493900996,184
0.6241471365568964,185
0.62604601256704,186
0.6264594007340358,187
0.6273208434882763,188
0.6282749331043856,189
0.6299933654578295,190
0.6305115617334701,191
0.631872356978344,192
0.6335423944106117,193
0.635390275755116,194
0.6368221647404613,195
0.6372001304250923,196
0.6382367031095488,197
0.6395301596573273,198
0.640282883701788,199
0.642016660135862,200
0.6431997766080925,201
0.6446282091623079,202
0.645780002605455,203
0.6465125189141208,204
0.647778750614715,205
0.6485690145517804,206
0.6505206447294545,207
0.65188376837861,208
0.6520777394592732,209
0.6534156733212302,210
0.654007107875455,211
0.6546429054594812,212
0.6557461947767619,213
0.6568848750347173,214
0.6590527711236053,215
0.6598885352646712,216
0.6619330317367884,217
0.662779490141735,218
0.6630406259081344,219
0.6646175468636851,220
0.6654431378613431,221
0.6657171043170951,222
0.6666987261542143,223
0.6682568777066811,224
0.6703528098721069,225
0.6712667026851564,226
0.6716590956887769,227
0.672216291412249,228
0.6728439843951397,229
0.6735124853425007,230
0.673951437367938,231
0.6744169866057421,232
0.6761160686405946,233
0.676733330567521,234
0.6773474628848813,235
0.6784748841951468,236
0.6800378502715684,237
0.6805599323897784,238
0.6816807521929718,239
0.6825334235726908,240
0.6826204925602959,241
0.6833699518673788,242
0.6846961662599842,243
0.685493369430368,244
0.6868827764522734,245
0.6877373841518757,246
0.6887222433459329,247
0.6894945283907437,248
0.6906050143687084,249
0.6913998676059078,250
0.693092784396277,251
0.6932473440137251,252
0.6946684776019075,253
0.6952065707069778,254
0.6963576071649811,255
0.6978031903646364,256
0.6983448743314511,257
0.6987843421008272,258
0.6998999737188084,259
0.7007789440846903,260
0.7014785365659053,261
0.7023861755060079,262
0.7031706056812953,263
0.7043908785904522,264
0.7050193282026518,265
0.7054020964826357,266
0.7071690753168639,267
0.7087650069096068,268
0.709226227573956,269
0.7100108551181952,270
0.7108742704758799,271
0.7119875308108203,272
0.7124051629466077,273
0.7139367804787987,274
0.7144988803984977,275
0.7151490439994777,276
0.7160013907008208,277
0.7168685008380127,278
0.7171286699640567,279
0.7177612802864201,280
0.7189758657434483,281
0.719549166015688,282
0.7200997707519863,283
0.721579654454031,284
0.7222131229721681,285
0.7233615377513535,286
0.7241330280855209,287
0.7246251483981087,288
0.7262012831415844,289
0.7268610084676015,290
0.7276522560503146,291
0.7283173752520251,292
0.7297001573032336,293
0.730510642206859,294
0.7310919067042619,295
0.7323436035688106,296
0.7326244660402349,297
0.7332167325283587,298
0.733748613938068,299
0.7348339417976959,300
0.7358411722642635,301
0.7362815796185155,302
0.7368023469532498,303
0.7378543544494444,304
0.7384701533035911,305
0.7389503222422361,306
0.7394073043413104,307
0.7408182281261052,308
0.7418666914140392,309
0.7429881018460381,310
0.7431404866546204,311
0.7436490173283155,312
0.7447625379844713,313
0.7452578816146513,314
0.7469853330201244,315
0.7472033363034873,316
0.7476770631372364,317
0.7481965499950384,318
0.7486155066629921,319
0.7494607866775985,320
0.7504781757874646,321
0.7510360930777092,322
0.7518339474871532,323
0.7521669327337352,324
0.7526637185454672,325
0.754617070064105,326
0.7551702988645462,327
0.7559116781497515,328
0.7573291315125857,329
0.7579680102772249,330
0.7592633917628951,331
0.759363085747322,332
0.7598397354304903,333
0.7608109243978493,334
0.7617588205958664,335
0.762131598495603,336
0.7624147193102756,337
0.7629248174685062,338
0.763845993146888,339
0.7643015512628646,340
0.7647580143514402,341
0.7649965980239759,342
0.7664658538013306,343
0.7673717308400572,344
0.7679587404353168,345
0.7682187551519396,346
0.7692927085977025,347
0.7699036079416322,348
0.7715294221704682,349
0.7724149000663925,350
0.7726487901270779,351
0.7733390153256385,352
0.7744329265520582,353
0.7747865050262877,354
0.7759338199880774,355
0.7764209602149024,356
0.7773376335855233,357
0.7776166933244095,358
0.7784169792769984,359
0.7793858093531685,360
0.7802380906792757,361
0.7807319121478116,362
0.7811360365258674,363
0.781317348961461,364
0.7825309971975534,365
0.7826662480085811,366
0.7833018223880416,367
0.7839582197387127,368
0.7847800933304856,369
0.7861435531229907,370
0.7867020532354204,371
0.78692084017342,372
0.7877810181454026,373
0.7887637914719732,374
0.7897360404355661,375
0.7906753303349444,376
0.7912105574241164,377
0.7917664133336781,378
0.7925435169590279,379
0.793491967803457,380
0.7940166983434279,381
0.7947754378459747,382
0.7956257990218831,383
0.7968682667695277,384
0.7972242262197055,385
0.7982068748478576,386
0.7986486719849313,387
0.7994026785296324,388
0.7996942839229803,389
0.8006710291792039,390
0.8008888104907902,391
0.8018388917337105,392
0.8020786414571328,393
0.8025200855304387,394
0.8033614162707531,395
0.8048680587328851,396
0.8056810036759973,397
0.8060698821402903,398
0.8064085616241233,399
0.8074178954145249,400
