ym,mahalanobis_sq
1999-11,6.3724531510272096
1999-12,11.800178282951311
2000-01,1.3137793071452244
2000-02,6.4807818192619004
2000-03,3.5474773156161774
2000-04,4.2602374531626594
2000-05,2.4821345298891786
2000-06,3.8031789766452433
2000-07,4.3219724671077175
2000-08,2.4595119556637917
2000-09,11.32385703873853
2000-10,2.477188164876744
2000-11,4.204336899517413
2000-12,1.6245109787167928
2001-01,5.920497247209003
2001-02,7.721003002812112
2001-03,4.0223310901038865
2001-04,4.419842275609431
2001-05,2.4384341490042267
2001-06,11.098031936467336
2001-07,5.793990972339518
2001-08,2.12468320553395
2001-09,8.046410578355648
2001-10,4.57732097571304
2001-11,1.7964954243222413
2001-12,1.5790226845139859
2002-01,3.473967772490091
2002-02,1.8389630003052786
2002-03,4.5908927949706255
2002-04,3.0011875221996385
2002-05,5.170364241103742
2002-06,1.1616143397832959
2002-07,3.5230037812247414
2002-08,4.43532659606852
2002-09,3.5349322852924385
2002-10,4.5180911515510775
2002-11,5.11693544417791
2002-12,1.7234787321937934
2003-01,1.4042309432841777
2003-02,2.746426125569364
2003-03,5.421153904938766
2003-04,4.216121964112866
2003-05,1.528389415741394
2003-06,2.8438930826568445
2003-07,0.6875907267522641
2003-08,1.6910938570165388
2003-09,2.838939302036085
2003-10,4.576936816727817
2003-11,8.043684371495532
2003-12,4.575060244752016
2004-01,0.5583928455136815
2004-02,3.697119747658216
2004-03,2.7709015309717566
2004-04,2.491750957361441
2004-05,5.322604382156983
2004-06,3.2853042608072145
2004-07,5.24813728269012
2004-08,5.012412380155431
2004-09,5.74983893011793
2004-10,7.31583630482812
2004-11,3.1548365778864156
2004-12,3.4620531434703965
2005-01,3.50592804283251
2005-02,9.047601738243149
2005-03,2.5253546980951764
2005-04,2.333887369438241
2005-05,3.0226645705566986
2005-06,3.056650343208662
2005-07,3.597561286733114
2005-08,11.21194623497918
2005-09,3.4314228890834193
2005-10,4.2984552535813485
2005-11,3.5149198751049746
2005-12,3.325093596894629
2006-01,0.12921659423416723
2006-02,4.694346374894323
2006-03,2.4905642460425637
2006-04,2.0240618586348855
2006-05,4.179510964243229
2006-06,1.4007277858695093
2006-07,1.5242247018625674
2006-08,6.057001629660793
2006-09,5.92986499733717
2006-10,1.5667999007088942
2006-11,15.153432085515117
2006-12,1.4195229715509432
2007-01,7.431557887995778
2007-02,2.9588470562574805
2007-03,2.694338352658563
2007-04,3.475417417644162
2007-05,3.5131043048336257
2007-06,3.796377490744638
2007-07,4.2309244411333315
2007-08,6.462940551840587
2007-09,2.6556803905308435
2007-10,9.925605850677735
2007-11,7.006528128934925
2007-12,5.901935606336365
2008-01,3.3964435333083887
2008-02,1.694126049824479
2008-03,4.2188435763297365
2008-04,10.741436772477108
2008-05,5.778475075240886
2008-06,2.6979153284127437
2008-07,9.475215634730139
2008-08,9.352633507130722
2008-09,1.9150236607187396
2008-10,3.6274787238934674
2008-11,1.9275042297771112
2008-12,2.7230241276071196
2009-01,0.8437416171202989
2009-02,2.545615693054524
2009-03,2.9342213413917757
2009-04,4.937131384564004
2009-05,3.966251017441075
2009-06,2.508112358485961
2009-07,6.476003033322032
2009-08,4.927969078800416
2009-09,5.921922573943109
2009-10,4.488185252662679
2009-11,3.5614028228839167
2009-12,3.4515425559449757
2010-01,7.000038283770886
2010-02,6.1814170856671655
2010-03,2.8636667249625036
2010-04,1.5520956669887318
2010-05,1.3948153704555626
2010-06,1.7054683092815
2010-07,4.43456632088704
2010-08,1.9540589783790419
2010-09,6.4627870927075515
2010-10,2.439526116199812
2010-11,5.86328825625839
2010-12,1.4553317335868137
2011-01,3.398520947525556
2011-02,3.966680810009592
2011-03,13.388850341813058
2011-04,3.1242124803458506
2011-05,4.854664476970955
2011-06,3.044317639718506
2011-07,7.495692242028917
2011-08,3.1648668347073805
2011-09,6.085200519996417
2011-10,3.840484857044562
2011-11,4.311146736264123
2011-12,3.5375064282509574
2012-01,4.060308086565881
2012-02,5.300780542329361
2012-03,4.716995203350572
2012-04,3.1842154171528896
2012-05,5.181097747436155
2012-06,8.332469495541872
2012-07,2.63498951366077
2012-08,3.919031866386627
2012-09,18.231686640519772
2012-10,3.8060346986947104
2012-11,9.462213886703307
2012-12,3.737717478520971
2013-01,2.838358821582171
2013-02,3.927299299440277
2013-03,3.030840587202964
2013-04,4.812812327433913
2013-05,3.259463105417996
2013-06,2.1250463967089446
2013-07,4.751724203561698
2013-08,2.8088954280364544
2013-09,2.8100605317907394
2013-10,3.8755120646816934
2013-11,5.368186062475788
2013-12,5.35018651704803
2014-01,2.700189445163509
2014-02,0.9115980150136267
2014-03,1.9901438560762277
2014-04,2.885731710425687
2014-05,2.129863365840813
2014-06,3.6878906345997815
2014-07,0.5791659028665253
2014-08,6.69973277293473
2014-09,2.9086728037032574
2014-10,7.609791411006134
2014-11,2.3992702285112584
2014-12,5.514232239222454
2015-01,2.076361930683475
2015-02,1.4051051212038692
2015-03,2.7973687893609283
2015-04,4.429471196814492
2015-05,2.5786503965708527
2015-06,2.444623665001714
2015-07,2.802066766451057
2015-08,6.348656838178108
2015-09,5.23912579103891
2015-10,4.0574007512513965
2015-11,3.348069359078404
2015-12,2.427815408415886
2016-01,0.9606089335005746
2016-02,5.455342560004031
2016-03,2.253217219583028
2016-04,5.145272033091209
2016-05,3.1522618797175266
2016-06,4.8809884857338846
2016-07,6.395939555812256
2016-08,6.246726370301609
2016-09,6.6784263787613485
2016-10,1.7820961016806462
2016-11,2.6127137244710825
2016-12,3.1809706749078748
2017-01,3.071320593985218
2017-02,2.576705788609956
2017-03,2.8841827875719392
2017-04,3.372432421316551
2017-05,5.581701247735277
2017-06,3.6503454729253892
2017-07,7.24357862137868
2017-08,2.260754223784335
2017-09,3.716141886426
2017-10,3.7526784028618
2017-11,2.84583462106699
2017-12,5.830576524522324
2018-01,2.4055350946326355
2018-02,6.364971243726091
2018-03,3.7175428419845455
2018-04,9.943584602572903
2018-05,2.5654518650770344
2018-06,0.9089639147741088
2018-07,0.9488077217423614
2018-08,8.137631945477255
2018-09,13.201985329603573
2018-10,4.42479292153477
2018-11,2.304622640863665
2018-12,3.8731375944579
2019-01,4.443999936540997
2019-02,3.130199024762444
2019-03,2.693625943388219
2019-04,2.917943452574253
2019-05,2.837159591432441
2019-06,6.310227205282645
2019-07,12.853369153292487
2019-08,7.151551080786521
2019-09,6.154331971315389
2019-10,2.718231002460865
2019-11,6.004620221111561
2019-12,4.050221341102472
2020-01,5.153494901859684
2020-02,4.341697378466045
2020-03,2.319549239391378
2020-04,4.154926532352799
2020-05,1.9903936406804414
2020-06,6.718925255247381
2020-07,3.1602075780200387
2020-08,2.3507891414835878
2020-09,1.925914888155921
2020-10,1.9499430588503361
2020-11,1.9945906421489763
2020-12,11.51087732026227
2021-01,3.916075188105352
2021-02,2.480502953919632
2021-03,2.5216329189293876
2021-04,4.297241429351861
2021-05,8.303891105375108
2021-06,2.823098369922534
2021-07,6.662573668674562
2021-08,9.671687559117247
2021-09,1.8410109780067883
2021-10,9.827511729943975
2021-11,4.538812473182416
2021-12,4.126957260334312
2022-01,3.273104022437339
2022-02,5.69663915361154
2022-03,5.449000014871598
2022-04,3.8841996815683792
2022-05,1.7423815059118808
2022-06,6.217578214663745
2022-07,6.522072677663918
2022-08,3.071038048325738
2022-09,4.54318981352344
2022-10,5.479742001068502
2022-11,6.1075916164857995
2022-12,1.2198772469982953
2023-01,1.6288171123828885
2023-02,3.178872014842058
2023-03,3.128845109230062
2023-04,3.6687789639510857
2023-05,3.806744336437931
2023-06,1.8652402654627902
2023-07,2.7183500752779457
2023-08,7.7971364420191795
2023-09,5.062098855372241
2023-10,7.887878514253911
2023-11,4.440234011347267
2023-12,3.3539767372763287
2024-01,0.24362662527183568
2024-02,1.1409008231037543
2024-03,3.1656654722363
2024-04,8.97694803891077
2024-05,6.8922098960540765
2024-06,8.94218535855028
2024-07,0.6956432359548332
2024-08,4.451994891714638
2024-09,5.739343349324094
2024-10,4.375996934990238
2024-11,5.116074612857406
2024-12,0.7625279838956469
2025-01,0.48682527244824003
2025-02,2.075851342891931
2025-03,5.136000351065357
2025-04,2.403878907940536
2025-05,3.0066842310500426
2025-06,4.344959549772172
2025-07,2.4515109829493418
2025-08,6.3415287067103385
2025-09,1.626996426740599
2025-10,2.9680374634757616
2025-11,5.574501977863942
2025-12,0.9209954401334843
