city,feature,count,mean,std,median,min,max,skew
Tokyo_Japan_35.6762_139.6503,meta,552.0,0.3105103564811573,0.3105103564811573,0.3105103564811573,3.0,50.0,-0.3105103564811573
Tokyo_Japan_35.6762_139.6503,temperature_celsius,552.0,12.789076086956522,10.777932084401852,12.815,-10.0,31.94,0.008469068064780674
Tokyo_Japan_35.6762_139.6503,humidity_percent,552.0,42.47989130434783,9.651490278602788,42.8,20.0,72.8,0.15991585482786544
Tokyo_Japan_35.6762_139.6503,precipitation_mm,552.0,59.095289855072465,27.711492232117614,53.55,15.5,134.7,0.5969394444542447
Tokyo_Japan_35.6762_139.6503,wind_speed_ms,552.0,8.117391304347825,2.855558798181154,8.1,1.0,15.8,0.012354954741173277
Tokyo_Japan_35.6762_139.6503,urban_heat_island_intensity,552.0,2.0,0.0,2.0,2.0,2.0,0.0
