lambda,N_lambda
2.6827494056245977e-09,1
0.0038494434253877755,2
0.012196087889031109,3
0.028805486394211377,4
0.04992439763811704,5
0.06461793729251207,6
0.09004886778393376,7
0.09512805217274545,8
0.11156521587550972,9
0.12890065534749987,10
0.13579117910256241,11
0.1430369654844209,12
0.1562180256072867,13
0.17413274517143137,14
0.17745600444969667,15
0.19396805122579622,16
0.1973388587907638,17
0.20741797633337755,18
0.22743732393178748,19
0.2312910397576213,20
0.23808773202954941,21
0.2428652544788539,22
0.2492215445586648,23
0.2602673744860162,24
0.26416295558629005,25
0.26809419071363316,26
0.27113665107867585,27
0.2737263039506577,28
0.27877657558311253,29
0.28737978371311973,30
0.2916731817144344,31
0.3028381298337347,32
0.31496184808942723,33
0.3175044803654918,34
0.32000281702063244,35
0.3237527929125661,36
0.33454992996280697,37
0.3357972582613685,38
0.3398034883155264,39
0.34493279258370335,40
0.3472200385987529,41
0.3508716920275775,42
0.35453655719281096,43
0.3564485818836355,44
0.35867510293750265,45
0.36143917806997544,46
0.3670698350336758,47
0.370860895311499,48
0.3728488160745593,49
0.37542168116965313,50
0.3791067765210956,51
0.3827631046328118,52
0.38535446584344024,53
0.3880017619494269,54
0.39132766799527285,55
0.39688487841224307,56
0.3976365257757841,57
0.40270517731747374,58
0.40429901829209935,59
0.40508962862648995,60
0.4067413272173073,61
0.4079926967101954,62
0.4101335132670056,63
0.4144757757831771,64
0.416572317776985,65
0.42036964254895093,66
0.42171234030048677,67
0.4233007349393092,68
0.4272852693628691,69
0.4307207152990827,70
0.43297761214214786,71
0.43549447884909526,72
0.4398255913119607,73
0.4405676947927135,74
0.44279421791113954,75
0.4458534382843412,76
0.44891500852445176,77
0.45260736143378194,78
0.45319338649790564,79
0.45527184169150525,80
0.4579836539219102,81
0.45890132982908316,82
0.4641810841533837,83
0.4662572578418841,84
0.46672588779450563,85
0.4678912652572054,86
0.4681448117441272,87
0.47353897242133847,88
0.47744283870329746,89
0.47855324555384937,90
0.48038620262732207,91
0.4829894568181699,92
0.48520218598385795,93
0.4855414314285119,94
0.48956810169136106,95
0.49205812987031505,96
0.49507405446169134,97
0.495697061024733,98
0.4981920144191479,99
0.499050796460968,100
0.5012329336797494,101
0.5036252920282267,102
0.5044496939753035,103
0.507850943390747,104
0.5093689476459325,105
0.511251868697918,106
0.5135994027292464,107
0.5150517846943262,108
0.5168302584015279,109
0.5184350204336405,110
0.5196554332631517,111
0.5208286309741067,112
0.5209136586243508,113
0.5234636067684709,114
0.5250211251498963,115
0.5273691423703054,116
0.5281943680995375,117
0.5309866300841258,118
0.5317043216345786,119
0.5339754095124115,120
0.5357812285354056,121
0.5381144239150307,122
0.5387990157806276,123
0.5401233133668872,124
0.5405321075377398,125
0.5445481439385789,126
0.5458071050529497,127
0.546811582878588,128
0.5477121050644146,129
0.5521863176980267,130
0.5550413097543984,131
0.5556021495302189,132
0.5568305298997072,133
0.5583926090324638,134
0.5597545926735924,135
0.5625084518003393,136
0.5646865384854458,137
0.5657971939763649,138
0.5665487194555314,139
0.5678322426185164,140
0.5690252589555581,141
0.5697743837801172,142
0.5716789567181311,143
0.572054962361702,144
0.5741427353045057,145
0.5776319347136353,146
0.5793450938024512,147
0.5795485298178875,148
0.5810643308088415,149
0.58275095875034,150
0.5835507903489172,151
0.5843967066053322,152
0.5858855109843363,153
0.5879970727018673,154
0.5884465862463472,155
0.5904301124158009,156
0.5912760906624173,157
0.591891606928112,158
0.5944793840793963,159
0.5954898622430443,160
0.5967739613909055,161
0.5984472530608929,162
0.600445289436062,163
0.6004833191414236,164
0.6015304541546578,165
0.6032922605544895,166
0.6042387005270866,167
0.6051372408290985,168
0.6071470200602207,169
0.6079032822989168,170
0.6092960130819532,171
0.6105657086470251,172
0.6114700765731659,173
0.611995807161088,174
0.6135746692110069,175
0.6161633827773305,176
0.6164035616051142,177
0.6183004997421112,178
0.6192327339947141,179
0.6206629001652114,180
0.6220668641852107,181
0.6232528748849319,182
0.6240929145442569,183
0.6245422204162129,184
0.6247353466139651,185
0.6271688967267316,186
0.6290337427908615,187
0.6293655869526504,188
0.6299264078104492,189
0.6322424684217733,190
0.6326576453840805,191
0.6332263958973161,192
0.6344058689550679,193
0.6369787749193063,194
0.6380478113463691,195
0.6390647001753923,196
0.6398871493979095,197
0.6412389042421349,198
0.6415212746640132,199
0.6424106958497572,200
