eig_index,eigval
1,1.2184392024480302e-09
2,0.003812963955633913
3,0.013186907239904486
4,0.030696911882356962
5,0.04982038538781641
6,0.06686897037673756
7,0.085259615079552
8,0.09837266104510982
9,0.10925545221210192
10,0.13179686375301042
11,0.13419565383044396
12,0.14964661776505667
13,0.15471553201314708
14,0.1752244541730294
15,0.18144535563396375
16,0.19162209873361472
17,0.19969531729483533
18,0.2086959324379274
19,0.21662511826290695
20,0.23063095472684103
21,0.23696478192139153
22,0.24036335248022556
23,0.2513004893647139
24,0.25618874115247664
25,0.26183935661267455
26,0.26555199120469347
27,0.2690886209868822
28,0.27459342575282836
29,0.2828587632718717
30,0.2896367186307408
31,0.29487966974870644
32,0.2989740236134841
33,0.3089343591892877
34,0.31057938128133084
35,0.32351005923378906
36,0.32865605970614586
37,0.3315133028501869
38,0.33456099580573634
39,0.33741962173416823
40,0.3439785509540436
41,0.34563468201412384
42,0.349844777300302
43,0.35508900728569753
44,0.357823706959636
45,0.36550407295163895
46,0.3674959769739918
47,0.3704008509804039
48,0.37471176745799684
49,0.37756397052734736
50,0.3796856373206043
51,0.3798473554400088
52,0.3834176033867358
53,0.3889942554397411
54,0.39090283971282713
55,0.39276539994230103
56,0.3954399722697258
57,0.39700206346870565
58,0.4003136887619438
59,0.4022244526891607
60,0.40410481861077113
61,0.4078616137843242
62,0.41224632906610575
63,0.41478692628989144
64,0.4155788645399247
65,0.4187850369190095
66,0.42118304289781805
67,0.4218109751514041
68,0.4241909804415641
69,0.428037859628616
70,0.430011597181043
71,0.4319458314950667
72,0.43396847182450804
73,0.436553120773963
74,0.43831995612085545
75,0.439527617432183
76,0.44096068317665077
77,0.445554539280524
78,0.4474261335313391
79,0.44965237303924993
80,0.4501992658652568
81,0.4542626967662398
82,0.4562995690605762
83,0.4585575658408592
84,0.46164532405284475
85,0.4638356738297945
86,0.46552977180466526
87,0.46793932352571194
88,0.47099367600508946
89,0.472483648174928
90,0.4737900277025311
91,0.47638297888877873
92,0.47864013919365284
93,0.4802525973871535
94,0.48357557073985
95,0.48573398350147534
96,0.48738773914726957
97,0.4889331306955834
98,0.49047399819514115
99,0.49276476388862844
100,0.4945853685944937
101,0.4952138758516334
102,0.4981800331748276
103,0.5013802998848034
104,0.5038680471352639
105,0.5056311774048031
106,0.5070559534405668
107,0.5105595296361122
108,0.5120753588286076
109,0.5138280182296491
110,0.5171794767374897
111,0.5191563994851154
112,0.5211103843878614
113,0.5228665729060251
114,0.5233206708818775
115,0.5249373211120794
116,0.5256702268239642
117,0.5292746158619553
118,0.5301220997917306
119,0.5323218643899887
120,0.5329567339756119
121,0.5365759763984524
122,0.5372534270647811
123,0.5382694294635234
124,0.5391736805569579
125,0.5415279583119049
126,0.5429685843522049
127,0.5437485775897561
128,0.545418016229398
129,0.5464382320638662
130,0.5478540004125239
131,0.550726211074388
132,0.5521713103955578
133,0.5529723842982796
134,0.5540181832370434
135,0.5549258766178427
136,0.5550748333855847
137,0.5571904571968324
138,0.5584353942593673
139,0.561518426672625
140,0.5638566551506158
141,0.565502133277524
142,0.5679742976528099
143,0.5696090563239176
144,0.5701241592228493
145,0.5720462667113838
146,0.5731317863382229
147,0.5735354466678466
148,0.5742928073106133
149,0.5792004299164988
150,0.5803612780797306
151,0.5808083422153347
152,0.5833775389876982
153,0.5847025050556682
154,0.5855963887052321
155,0.5861431156237079
156,0.587505402075694
157,0.5891896159735379
158,0.5898079855639136
159,0.5905360011923421
160,0.5922664134352859
161,0.5940252885240271
162,0.5952624774362896
163,0.595531917538518
164,0.5969487331360551
165,0.598496098369071
166,0.6016475383406968
167,0.6032270227543485
168,0.6038778860885875
169,0.605057603558701
170,0.6055202304081446
171,0.6068282326220892
172,0.6079514853856437
173,0.6092921788493123
174,0.6114000616304115
175,0.6119479303995218
176,0.6131135997625323
177,0.615212374321519
178,0.6162636682988283
179,0.6173287609714401
180,0.6183113048072261
181,0.6186383514347454
182,0.6203844790697043
183,0.6220760682568919
184,0.6223947331852357
185,0.6242738431303996
186,0.6263812575464095
187,0.6275734265715786
188,0.6278878291208699
189,0.6283112691923487
190,0.6292682330778651
191,0.6297906854595334
192,0.6316452146897301
193,0.6332669518925633
194,0.6338803582952894
195,0.6354296379882518
196,0.6360522616437088
197,0.6363880823131467
198,0.6374666589218104
199,0.6379864792935297
200,0.6412786329702006
