lambda,N_lambda
3.5951107387098232e-09,1
0.003503422732454626,2
0.011988445007160826,3
0.02830258822755175,4
0.04748000736156652,5
0.06294489949438863,6
0.08548901312687152,7
0.08903943852398012,8
0.10497501671389231,9
0.11111914066335692,10
0.13073289335611712,11
0.13506978424780738,12
0.1522533897334876,13
0.16420590699768323,14
0.17811208778529095,15
0.18237904425564946,16
0.19921008190932035,17
0.20631988432162054,18
0.20947561435489134,19
0.22479931445098464,20
0.22861533077842294,21
0.23880313161987204,22
0.24332424181056975,23
0.24661659257516785,24
0.2591203435123845,25
0.2641810154228497,26
0.27064821483924895,27
0.2751190470190802,28
0.2828557366258254,29
0.28513114361883085,30
0.2867004992481997,31
0.2921849776217174,32
0.2973826884172869,33
0.3043465031727445,34
0.30964670878857536,35
0.322726843334516,36
0.3271410411582455,37
0.32792348100608765,38
0.33411175024927736,39
0.334643227086631,40
0.34243787669027453,41
0.34633812721157653,42
0.35069801996847183,43
0.35793305949177945,44
0.3594854361976734,45
0.36129733477423254,46
0.36533821054978133,47
0.37064123113128716,48
0.37196883871882075,49
0.37265239951272444,50
0.37513915786898555,51
0.37962768435312483,52
0.3840825896788762,53
0.3865471250362993,54
0.39096645479650244,55
0.3930071551933438,56
0.3957684028541604,57
0.39919975832120613,58
0.40293185338817744,59
0.4066661981414152,60
0.41265839811361443,61
0.41582718173151545,62
0.41624107431633744,63
0.4188073153681947,64
0.41976448318123377,65
0.4267969166841377,66
0.4294257077335598,67
0.43329954193369447,68
0.43518589428897886,69
0.43589318273410815,70
0.43661869455815433,71
0.4376258526694493,72
0.4401849946516587,73
0.4414598441151382,74
0.4461251577174923,75
0.44989213930596883,76
0.45149296847954196,77
0.453466033095592,78
0.4556960135611527,79
0.4577979271816321,80
0.45876557357874026,81
0.46205152133020416,82
0.4633384709632024,83
0.46451850901699915,84
0.4685420907969035,85
0.47056678162055576,86
0.4718731972063035,87
0.4768779384243425,88
0.478241720765055,89
0.4808086500842663,90
0.48212105723284937,91
0.4837077778667065,92
0.48548277207705604,93
0.4883157459374762,94
0.48969743886380207,95
0.4935693611876745,96
0.494444097348848,97
0.4955398707020324,98
0.49688612916162045,99
0.4978734320429357,100
0.5017152283700737,101
0.5023617133968316,102
0.5035136870083193,103
0.5061035552935438,104
0.509970047238815,105
0.5103543151931168,106
0.5124695822728056,107
0.5145282727539616,108
0.5158117543728871,109
0.5165242053289724,110
0.5188063250625076,111
0.5207975019127036,112
0.521928372432933,113
0.5229485917938156,114
0.5250868608157235,115
0.5295377839225114,116
0.5314874129719552,117
0.5331626764150805,118
0.533393386042733,119
0.5353447693279559,120
0.5377383424274899,121
0.5403144019487742,122
0.5409212264561366,123
0.5421207837134989,124
0.5425041645935709,125
0.5437121412743505,126
0.5442702754428093,127
0.5479585042065641,128
0.5485238459218954,129
0.5485705577278334,130
0.5523778472304529,131
0.5548951319975061,132
0.5551418497853235,133
0.5580445118472834,134
0.5589834180933921,135
0.5603148173964931,136
0.5617697539945796,137
0.5623394119405888,138
0.5641793555046662,139
0.5655465303987492,140
0.5674135976288993,141
0.5689987935390731,142
0.5701816989918427,143
0.5717166497018701,144
0.5724265354156023,145
0.5733729345304583,146
0.5743676880747582,147
0.5756265832767264,148
0.57656292437827,149
0.577372355076278,150
0.5778007466256432,151
0.5793603446383919,152
0.579974336744787,153
0.5812789327511299,154
0.5820342262161396,155
0.5847188577931659,156
0.58645774522106,157
0.5868325896079112,158
0.5878259950065254,159
0.5914537004665582,160
0.5930736611100339,161
0.5942026694002442,162
0.5955233001240181,163
0.5963543400692621,164
0.5981548561275896,165
0.5992141185242247,166
0.6019155492354606,167
0.6019279637229012,168
0.6034005215449906,169
0.605855474720012,170
0.6068998935374064,171
0.6085585055818185,172
0.608956105260778,173
0.6111101694286172,174
0.6125039134723663,175
0.6138962235354299,176
0.6148322694446977,177
0.6153017847141001,178
0.6169138852182656,179
0.618255451536379,180
0.619112878835909,181
0.6215943918292123,182
0.6220861346341767,183
0.6230605404159809,184
0.6244550923832904,185
0.626414518721942,186
0.6269434730819994,187
0.6273160348136144,188
0.630061376622347,189
0.6304985332640926,190
0.6315022506445279,191
0.6330528786531322,192
0.6346758727121656,193
0.6354010919991707,194
0.6370305922898691,195
0.6380794082990411,196
0.6393946003774146,197
0.6397699920433485,198
0.641063441525949,199
0.6418324394755511,200
