eig_index,eigval
1,1.9847971589533086e-09
2,0.003623783149128313
3,0.01212997726845473
4,0.029358661157050304
5,0.04830014366158282
6,0.06491898274975504
7,0.08602601515125086
8,0.09422951922782911
9,0.1147706163054811
10,0.11654522102447099
11,0.13666985486547062
12,0.14084478643457285
13,0.15628492596131385
14,0.16230025096510306
15,0.17688508177947623
16,0.1927807395458165
17,0.19621369553577345
18,0.20565159917182876
19,0.20798189801834063
20,0.22470319429697022
21,0.23204060808017346
22,0.2457120712051428
23,0.2503140501830975
24,0.2544041104506801
25,0.25704989534570516
26,0.2667524942914982
27,0.26941235870314817
28,0.27528915402351845
29,0.28386444665150296
30,0.29251876649839426
31,0.2966638478844173
32,0.3008341325635158
33,0.31199925664036954
34,0.313733867675953
35,0.3155275742065792
36,0.31695123941596687
37,0.3211097175084728
38,0.32665947057604855
39,0.3307639654916479
40,0.3354856566781228
41,0.3370301661315678
42,0.34124681350709524
43,0.3423111254182787
44,0.3501645429958562
45,0.35528428493387687
46,0.35944954021107944
47,0.3607793340904942
48,0.3647011407764383
49,0.3696365046293985
50,0.37182592147044613
51,0.3749313130176518
52,0.3757627418127676
53,0.3809724792120878
54,0.38183022075298634
55,0.38368418392976006
56,0.3906863528893738
57,0.393211577620527
58,0.3973845945296765
59,0.3991130372874362
60,0.4047681520843191
61,0.4058009113017907
62,0.4076676536133383
63,0.4125712485282748
64,0.4165956059676228
65,0.4191295476929329
66,0.4205067912370739
67,0.4219019073824562
68,0.42420517201258146
69,0.42756277379943386
70,0.429028185610192
71,0.43327924922174826
72,0.4368295087199895
73,0.43867764820663785
74,0.44145306861049266
75,0.4428443167068341
76,0.44400748166872145
77,0.4451652091241057
78,0.4496931229430648
79,0.45099762045609293
80,0.4561939968083933
81,0.4576795139433858
82,0.45912553127094
83,0.46101192318638734
84,0.46265161279499917
85,0.46463765628141396
86,0.4691811653772645
87,0.4710707531458622
88,0.4735860189364337
89,0.47657435081975325
90,0.4797693691590819
91,0.4806473168349324
92,0.4813233845606118
93,0.4843102676737879
94,0.4851254057038344
95,0.48785664872806145
96,0.48867557271929507
97,0.49206448251872537
98,0.49455119926452173
99,0.49716252158263263
100,0.4976554536508892
101,0.4998417246435823
102,0.5021840523437783
103,0.5036729137699674
104,0.506573556117084
105,0.5070226579022682
106,0.5073835871207372
107,0.5107604309733834
108,0.51312895544931
109,0.5135566828926823
110,0.5149163746316655
111,0.5155916033737523
112,0.5203830309520309
113,0.5231504012290787
114,0.5239701623553851
115,0.525777444366876
116,0.527330033827634
117,0.528533887683474
118,0.531502200945738
119,0.5346685740317746
120,0.5368113240281794
121,0.5387343527310816
122,0.5404072441546115
123,0.5411470721665688
124,0.5420877941815794
125,0.5430907888543721
126,0.5445872343375814
127,0.5446237872666517
128,0.5462315714529568
129,0.5492329003476861
130,0.5509296855218558
131,0.5517705054393902
132,0.5523348593653136
133,0.5542556497970783
134,0.5565834678105827
135,0.5576931928884652
136,0.5589308061797243
137,0.5594584024323045
138,0.5613738929276487
139,0.5633974120269248
140,0.5642505859390242
141,0.5674781412718732
142,0.5701044866860833
143,0.570955376658318
144,0.5717733868137423
145,0.5725067994132982
146,0.5748161686541465
147,0.5753811402766098
148,0.5764294830713459
149,0.5774494566582474
150,0.579433548933741
151,0.5798406366973308
152,0.5819034004391841
153,0.5827097604927916
154,0.583591728749971
155,0.5869187115505823
156,0.5884182974341282
157,0.589325677691748
158,0.5896838177495316
159,0.5924547625754727
160,0.5932241168923621
161,0.5943939595694502
162,0.595761972599481
163,0.5970397361210897
164,0.5979589575620937
165,0.5985949943968968
166,0.6011419860665416
167,0.6030469108170564
168,0.6052626705035699
169,0.606205043721858
170,0.6072287001307283
171,0.6083719305003887
172,0.6089412793835255
173,0.6098280263870339
174,0.610403215457506
175,0.6108272351657121
176,0.6142930067536442
177,0.6147006660416016
178,0.6157876093411283
179,0.6176510483819821
180,0.619300308346979
181,0.619849466845118
182,0.6206525852255838
183,0.6233980579610204
184,0.6238812412317788
185,0.6260655742064276
186,0.6281939583335838
187,0.6285058746533736
188,0.6292097308221006
189,0.631720612317457
190,0.632142340525037
191,0.634359391298009
192,0.6365338221593324
193,0.6376092790788062
194,0.6381170787301034
195,0.638948613634002
196,0.6399851197294485
197,0.6411916663792621
198,0.6428990468170592
199,0.643198790802755
200,0.6446381888517573
