lambda,N_lambda
3.873158555457342e-09,1
0.00381931769579355,2
0.012727288545551607,3
0.029869288144381598,4
0.05101648824846284,5
0.0694357136877771,6
0.08493249358772913,7
0.09183537816479778,8
0.10837455116982013,9
0.1238230725444365,10
0.13539768245336395,11
0.14564832876627404,12
0.1586350305635211,13
0.16854512558763315,14
0.17512848382051205,15
0.19517545701187486,16
0.201147978517773,17
0.20289553096291926,18
0.21434176267634153,19
0.22405989553465014,20
0.23847068767159374,21
0.24342003175619242,22
0.25700274425907027,23
0.2629099354521294,24
0.2664940757390099,25
0.2735741527778508,26
0.2794409084096483,27
0.28351096867594744,28
0.29035753679937687,29
0.29264591304907367,30
0.2949315658706391,31
0.30249571534044006,32
0.30645811758517455,33
0.3124780394860533,34
0.3171540369816933,35
0.3206057210178997,36
0.3278173168140329,37
0.32991905619925727,38
0.3340286510609431,39
0.3436097922246793,40
0.3490660990248781,41
0.3500256268624456,42
0.3510067861134369,43
0.35543851028014534,44
0.35620566662164654,45
0.35955008932424887,46
0.36384828413440423,47
0.36566790848687925,48
0.37270139766283866,49
0.37437368988205033,50
0.3773610137763402,51
0.37876991088224893,52
0.3823183464643263,53
0.38327823674220163,54
0.3872080361014451,55
0.3905357829851298,56
0.39452495698850554,57
0.3954724488557399,58
0.40003255150744216,59
0.40330093264925043,60
0.40465577315086226,61
0.40638961066973495,62
0.40787181378297377,63
0.4110077944985815,64
0.4127973569647575,65
0.418713345466302,66
0.42080465609165996,67
0.4222149391499933,68
0.42359793316295274,69
0.4253560182088343,70
0.429117337260522,71
0.42950554946260233,72
0.43427171423607625,73
0.4384550568230238,74
0.43980394492452274,75
0.44265149969545253,76
0.4435495563977041,77
0.44557599514038715,78
0.4499896136510985,79
0.45135671360533813,80
0.4534892479525059,81
0.4581216587577502,82
0.46235051210560185,83
0.4632627318851193,84
0.4641951417982644,85
0.4663973399439541,86
0.47244971427749577,87
0.47310052031061806,88
0.4744152793942159,89
0.47541909614940414,90
0.4756710951741144,91
0.47866918183038354,92
0.48127511653507854,93
0.4825035137380588,94
0.4862154960889036,95
0.4875233304570257,96
0.48817652732671485,97
0.49181706503074085,98
0.49556313813768393,99
0.496520204083807,100
0.4983585338701706,101
0.4993478063508617,102
0.5002623867767645,103
0.5006707669174455,104
0.5024831989392489,105
0.5037831155749818,106
0.5043010546592639,107
0.5078779745059043,108
0.5107476629806841,109
0.5123757081981551,110
0.5142435125793693,111
0.5153426179007484,112
0.5159639421822715,113
0.5184246147088836,114
0.521535207664452,115
0.5229590996858129,116
0.5247201722917506,117
0.5272620793389925,118
0.528303400091828,119
0.5292102392123379,120
0.5313467134378864,121
0.532264437641766,122
0.5342152070091627,123
0.5348102705688255,124
0.5371448233910486,125
0.5401585154484811,126
0.5413319355686568,127
0.5446754739948629,128
0.5458581027484372,129
0.5465826500254388,130
0.5484668567829541,131
0.5498868246569876,132
0.5507516621990487,133
0.5533079055429688,134
0.5545335587401318,135
0.5571970569230968,136
0.5586875050523188,137
0.5589157363395524,138
0.5602341982365255,139
0.561640614306486,140
0.5626477906743846,141
0.564010317028563,142
0.566581704461434,143
0.5687760044283114,144
0.5708050663600378,145
0.5726460938517791,146
0.5742589784552287,147
0.5747140722842659,148
0.5767665697930743,149
0.5768330265543516,150
0.5783449864001372,151
0.5800934535042019,152
0.5814373050418122,153
0.5815159216806735,154
0.5837140236679654,155
0.5837901535194889,156
0.5846891373712171,157
0.5856827451671197,158
0.586691727892136,159
0.5892475749348486,160
0.5893809828367192,161
0.5915027037867971,162
0.5944716137823434,163
0.5951065419782817,164
0.5969037281803267,165
0.5990916430879056,166
0.5995664232213169,167
0.6007320063592291,168
0.6028062509195095,169
0.6032327362394808,170
0.6044640367996628,171
0.6052281922299606,172
0.6056901316112958,173
0.6073261018903763,174
0.6078427991596187,175
0.6094553332998712,176
0.6103885757911643,177
0.6121677700459469,178
0.6138324125121891,179
0.6152769007789123,180
0.6164962269000914,181
0.617218733629088,182
0.618412612611991,183
0.6192701922881707,184
0.6201853163727994,185
0.6216711346680511,186
0.6230528156316513,187
0.6253774384035355,188
0.6267642259587807,189
0.6282857038725222,190
0.6285642412996664,191
0.6301448794059549,192
0.6312968838161885,193
0.6318201158950794,194
0.6329635699369279,195
0.6331243762947543,196
0.634757278707908,197
0.6350350422312343,198
0.6370493523015779,199
0.6377387576833937,200
