eig_index,eigval
1,4.7512823111643075e-09
2,0.00382581071165309
3,0.013178118379238813
4,0.02930997812182746
5,0.04935861592361736
6,0.06714588675260737
7,0.08321329280898204
8,0.09848544239582656
9,0.10955988891675535
10,0.11844848475432043
11,0.13709152361526414
12,0.14606198515468954
13,0.15152887414620514
14,0.17162543299174182
15,0.1771647945750993
16,0.18700158590882845
17,0.20267562077266912
18,0.2120317893321024
19,0.222444811693621
20,0.22391308707391205
21,0.23821148231294267
22,0.24953214228297424
23,0.25110184848784045
24,0.25340974415116146
25,0.25903755250862887
26,0.2615840211949563
27,0.26847720220060856
28,0.2735863087369059
29,0.284784285130225
30,0.28967035653510276
31,0.2967288527611037
32,0.2991130261761147
33,0.3006223924353329
34,0.3179209856900275
35,0.31867305357187914
36,0.32802140380722283
37,0.3355521059609833
38,0.33946594068145275
39,0.3432504395189214
40,0.3466832982262774
41,0.3479302973409422
42,0.35169403231681007
43,0.3555640376434145
44,0.3565589618897621
45,0.35914538936931334
46,0.3655605522157918
47,0.3666391956510329
48,0.36764938136920305
49,0.3726930433740583
50,0.37769089449433885
51,0.3802773197687849
52,0.3821429949447038
53,0.38357216800680566
54,0.3851792436933584
55,0.3885118952675422
56,0.39101388643213486
57,0.39331777067804335
58,0.39766196990671054
59,0.4030920082122782
60,0.4054832812906828
61,0.4075409479920373
62,0.40832644519543454
63,0.4123974829803982
64,0.41544087060107854
65,0.4213321349373237
66,0.4219971339360412
67,0.4257235524995239
68,0.4270940681357198
69,0.42756696558097995
70,0.4314709160810204
71,0.4323223957375439
72,0.4365739698868168
73,0.438321888658404
74,0.4406182886916218
75,0.44520012999562897
76,0.447000148314193
77,0.45068310806260503
78,0.4527882735887854
79,0.45710546851777706
80,0.45860913091692934
81,0.45957792672674114
82,0.4621633828515606
83,0.4653473561284082
84,0.46622998753793815
85,0.4689562051153481
86,0.47149857915179294
87,0.4727795878184819
88,0.4758313854092798
89,0.47685562592401315
90,0.4796692616040939
91,0.4814260217480385
92,0.4859926553223819
93,0.48629140456797426
94,0.48807970051700234
95,0.4894189528202827
96,0.491313814270844
97,0.49487970802725095
98,0.4951642380846268
99,0.49723661093489785
100,0.49962536496650134
101,0.5030148619425355
102,0.5045988491057741
103,0.50598585925643
104,0.5064377326228727
105,0.5078826821844187
106,0.5125062518421527
107,0.5154061089949912
108,0.518210972252284
109,0.5184411037387132
110,0.5209534980989386
111,0.5215248495622009
112,0.5223300680745997
113,0.5254439426176915
114,0.5272449643447717
115,0.5279861112590248
116,0.5299887169152021
117,0.5304469698388673
118,0.5330978000666344
119,0.5342850990412146
120,0.5361299458637149
121,0.5379529432135696
122,0.5389348253031853
123,0.5401686525866093
124,0.5437550947304177
125,0.5448505327716563
126,0.546697739533103
127,0.5478714260619393
128,0.5503448320615871
129,0.5522103059327139
130,0.5529012882463546
131,0.554978815899406
132,0.5571642564637274
133,0.5593803855488394
134,0.5598449591172096
135,0.5610996720089689
136,0.5630274514205271
137,0.5646648719459523
138,0.5651926070812845
139,0.5673363822425435
140,0.5682946611801466
141,0.5697264798725178
142,0.5719319342806617
143,0.5722063081344123
144,0.5735162389110849
145,0.5737588800159765
146,0.5753580248537904
147,0.577466462461179
148,0.5786078017266546
149,0.5800889209353686
150,0.5809532943343247
151,0.582336476408568
152,0.5834413360647221
153,0.5857467019475012
154,0.5869355434043539
155,0.5872111325871323
156,0.5888450965173836
157,0.589145043125321
158,0.5901720099322363
159,0.5914695408603612
160,0.5937773136823955
161,0.5955623098530582
162,0.5964543367472122
163,0.5982524684585527
164,0.5992752189427684
165,0.6007163640612873
166,0.6018850588864783
167,0.6020923118073038
168,0.6036618297736558
169,0.6051091568103024
170,0.6071194264401729
171,0.6087681171302366
172,0.6099003350046269
173,0.6104541580412597
174,0.6113877300412411
175,0.6130329620630607
176,0.6132984277727113
177,0.6156168357176263
178,0.616955207300438
179,0.618455995809755
180,0.6190617012394034
181,0.6204768387299021
182,0.6216256130095785
183,0.6224533398272488
184,0.6236636873990057
185,0.6247387726229369
186,0.6251876736168483
187,0.626024950114887
188,0.6275711204853642
189,0.6284075558506126
190,0.6297727285634238
191,0.6306095085850221
192,0.6310686767924589
193,0.6327376547122963
194,0.6331982694075362
195,0.633823660354804
196,0.6355516591790481
197,0.6364942192379222
198,0.6379582503295654
199,0.6398548311909279
200,0.6403458204953186
