eig_index,eigval
1,3.5951107387098232e-09
2,0.003503422732454626
3,0.011988445007160826
4,0.02830258822755175
5,0.04748000736156652
6,0.06294489949438863
7,0.08548901312687152
8,0.08903943852398012
9,0.10497501671389231
10,0.11111914066335692
11,0.13073289335611712
12,0.13506978424780738
13,0.1522533897334876
14,0.16420590699768323
15,0.17811208778529095
16,0.18237904425564946
17,0.19921008190932035
18,0.20631988432162054
19,0.20947561435489134
20,0.22479931445098464
21,0.22861533077842294
22,0.23880313161987204
23,0.24332424181056975
24,0.24661659257516785
25,0.2591203435123845
26,0.2641810154228497
27,0.27064821483924895
28,0.2751190470190802
29,0.2828557366258254
30,0.28513114361883085
31,0.2867004992481997
32,0.2921849776217174
33,0.2973826884172869
34,0.3043465031727445
35,0.30964670878857536
36,0.322726843334516
37,0.3271410411582455
38,0.32792348100608765
39,0.33411175024927736
40,0.334643227086631
41,0.34243787669027453
42,0.34633812721157653
43,0.35069801996847183
44,0.35793305949177945
45,0.3594854361976734
46,0.36129733477423254
47,0.36533821054978133
48,0.37064123113128716
49,0.37196883871882075
50,0.37265239951272444
51,0.37513915786898555
52,0.37962768435312483
53,0.3840825896788762
54,0.3865471250362993
55,0.39096645479650244
56,0.3930071551933438
57,0.3957684028541604
58,0.39919975832120613
59,0.40293185338817744
60,0.4066661981414152
61,0.41265839811361443
62,0.41582718173151545
63,0.41624107431633744
64,0.4188073153681947
65,0.41976448318123377
66,0.4267969166841377
67,0.4294257077335598
68,0.43329954193369447
69,0.43518589428897886
70,0.43589318273410815
71,0.43661869455815433
72,0.4376258526694493
73,0.4401849946516587
74,0.4414598441151382
75,0.4461251577174923
76,0.44989213930596883
77,0.45149296847954196
78,0.453466033095592
79,0.4556960135611527
80,0.4577979271816321
81,0.45876557357874026
82,0.46205152133020416
83,0.4633384709632024
84,0.46451850901699915
85,0.4685420907969035
86,0.47056678162055576
87,0.4718731972063035
88,0.4768779384243425
89,0.478241720765055
90,0.4808086500842663
91,0.48212105723284937
92,0.4837077778667065
93,0.48548277207705604
94,0.4883157459374762
95,0.48969743886380207
96,0.4935693611876745
97,0.494444097348848
98,0.4955398707020324
99,0.49688612916162045
100,0.4978734320429357
101,0.5017152283700737
102,0.5023617133968316
103,0.5035136870083193
104,0.5061035552935438
105,0.509970047238815
106,0.5103543151931168
107,0.5124695822728056
108,0.5145282727539616
109,0.5158117543728871
110,0.5165242053289724
111,0.5188063250625076
112,0.5207975019127036
113,0.521928372432933
114,0.5229485917938156
115,0.5250868608157235
116,0.5295377839225114
117,0.5314874129719552
118,0.5331626764150805
119,0.533393386042733
120,0.5353447693279559
121,0.5377383424274899
122,0.5403144019487742
123,0.5409212264561366
124,0.5421207837134989
125,0.5425041645935709
126,0.5437121412743505
127,0.5442702754428093
128,0.5479585042065641
129,0.5485238459218954
130,0.5485705577278334
131,0.5523778472304529
132,0.5548951319975061
133,0.5551418497853235
134,0.5580445118472834
135,0.5589834180933921
136,0.5603148173964931
137,0.5617697539945796
138,0.5623394119405888
139,0.5641793555046662
140,0.5655465303987492
141,0.5674135976288993
142,0.5689987935390731
143,0.5701816989918427
144,0.5717166497018701
145,0.5724265354156023
146,0.5733729345304583
147,0.5743676880747582
148,0.5756265832767264
149,0.57656292437827
150,0.577372355076278
151,0.5778007466256432
152,0.5793603446383919
153,0.579974336744787
154,0.5812789327511299
155,0.5820342262161396
156,0.5847188577931659
157,0.58645774522106
158,0.5868325896079112
159,0.5878259950065254
160,0.5914537004665582
161,0.5930736611100339
162,0.5942026694002442
163,0.5955233001240181
164,0.5963543400692621
165,0.5981548561275896
166,0.5992141185242247
167,0.6019155492354606
168,0.6019279637229012
169,0.6034005215449906
170,0.605855474720012
171,0.6068998935374064
172,0.6085585055818185
173,0.608956105260778
174,0.6111101694286172
175,0.6125039134723663
176,0.6138962235354299
177,0.6148322694446977
178,0.6153017847141001
179,0.6169138852182656
180,0.618255451536379
181,0.619112878835909
182,0.6215943918292123
183,0.6220861346341767
184,0.6230605404159809
185,0.6244550923832904
186,0.626414518721942
187,0.6269434730819994
188,0.6273160348136144
189,0.630061376622347
190,0.6304985332640926
191,0.6315022506445279
192,0.6330528786531322
193,0.6346758727121656
194,0.6354010919991707
195,0.6370305922898691
196,0.6380794082990411
197,0.6393946003774146
198,0.6397699920433485
199,0.641063441525949
200,0.6418324394755511
