lambda,N_lambda
4.7512823111643075e-09,1
0.00382581071165309,2
0.013178118379238813,3
0.02930997812182746,4
0.04935861592361736,5
0.06714588675260737,6
0.08321329280898204,7
0.09848544239582656,8
0.10955988891675535,9
0.11844848475432043,10
0.13709152361526414,11
0.14606198515468954,12
0.15152887414620514,13
0.17162543299174182,14
0.1771647945750993,15
0.18700158590882845,16
0.20267562077266912,17
0.2120317893321024,18
0.222444811693621,19
0.22391308707391205,20
0.23821148231294267,21
0.24953214228297424,22
0.25110184848784045,23
0.25340974415116146,24
0.25903755250862887,25
0.2615840211949563,26
0.26847720220060856,27
0.2735863087369059,28
0.284784285130225,29
0.28967035653510276,30
0.2967288527611037,31
0.2991130261761147,32
0.3006223924353329,33
0.3179209856900275,34
0.31867305357187914,35
0.32802140380722283,36
0.3355521059609833,37
0.33946594068145275,38
0.3432504395189214,39
0.3466832982262774,40
0.3479302973409422,41
0.35169403231681007,42
0.3555640376434145,43
0.3565589618897621,44
0.35914538936931334,45
0.3655605522157918,46
0.3666391956510329,47
0.36764938136920305,48
0.3726930433740583,49
0.37769089449433885,50
0.3802773197687849,51
0.3821429949447038,52
0.38357216800680566,53
0.3851792436933584,54
0.3885118952675422,55
0.39101388643213486,56
0.39331777067804335,57
0.39766196990671054,58
0.4030920082122782,59
0.4054832812906828,60
0.4075409479920373,61
0.40832644519543454,62
0.4123974829803982,63
0.41544087060107854,64
0.4213321349373237,65
0.4219971339360412,66
0.4257235524995239,67
0.4270940681357198,68
0.42756696558097995,69
0.4314709160810204,70
0.4323223957375439,71
0.4365739698868168,72
0.438321888658404,73
0.4406182886916218,74
0.44520012999562897,75
0.447000148314193,76
0.45068310806260503,77
0.4527882735887854,78
0.45710546851777706,79
0.45860913091692934,80
0.45957792672674114,81
0.4621633828515606,82
0.4653473561284082,83
0.46622998753793815,84
0.4689562051153481,85
0.47149857915179294,86
0.4727795878184819,87
0.4758313854092798,88
0.47685562592401315,89
0.4796692616040939,90
0.4814260217480385,91
0.4859926553223819,92
0.48629140456797426,93
0.48807970051700234,94
0.4894189528202827,95
0.491313814270844,96
0.49487970802725095,97
0.4951642380846268,98
0.49723661093489785,99
0.49962536496650134,100
0.5030148619425355,101
0.5045988491057741,102
0.50598585925643,103
0.5064377326228727,104
0.5078826821844187,105
0.5125062518421527,106
0.5154061089949912,107
0.518210972252284,108
0.5184411037387132,109
0.5209534980989386,110
0.5215248495622009,111
0.5223300680745997,112
0.5254439426176915,113
0.5272449643447717,114
0.5279861112590248,115
0.5299887169152021,116
0.5304469698388673,117
0.5330978000666344,118
0.5342850990412146,119
0.5361299458637149,120
0.5379529432135696,121
0.5389348253031853,122
0.5401686525866093,123
0.5437550947304177,124
0.5448505327716563,125
0.546697739533103,126
0.5478714260619393,127
0.5503448320615871,128
0.5522103059327139,129
0.5529012882463546,130
0.554978815899406,131
0.5571642564637274,132
0.5593803855488394,133
0.5598449591172096,134
0.5610996720089689,135
0.5630274514205271,136
0.5646648719459523,137
0.5651926070812845,138
0.5673363822425435,139
0.5682946611801466,140
0.5697264798725178,141
0.5719319342806617,142
0.5722063081344123,143
0.5735162389110849,144
0.5737588800159765,145
0.5753580248537904,146
0.577466462461179,147
0.5786078017266546,148
0.5800889209353686,149
0.5809532943343247,150
0.582336476408568,151
0.5834413360647221,152
0.5857467019475012,153
0.5869355434043539,154
0.5872111325871323,155
0.5888450965173836,156
0.589145043125321,157
0.5901720099322363,158
0.5914695408603612,159
0.5937773136823955,160
0.5955623098530582,161
0.5964543367472122,162
0.5982524684585527,163
0.5992752189427684,164
0.6007163640612873,165
0.6018850588864783,166
0.6020923118073038,167
0.6036618297736558,168
0.6051091568103024,169
0.6071194264401729,170
0.6087681171302366,171
0.6099003350046269,172
0.6104541580412597,173
0.6113877300412411,174
0.6130329620630607,175
0.6132984277727113,176
0.6156168357176263,177
0.616955207300438,178
0.618455995809755,179
0.6190617012394034,180
0.6204768387299021,181
0.6216256130095785,182
0.6224533398272488,183
0.6236636873990057,184
0.6247387726229369,185
0.6251876736168483,186
0.626024950114887,187
0.6275711204853642,188
0.6284075558506126,189
0.6297727285634238,190
0.6306095085850221,191
0.6310686767924589,192
0.6327376547122963,193
0.6331982694075362,194
0.633823660354804,195
0.6355516591790481,196
0.6364942192379222,197
0.6379582503295654,198
0.6398548311909279,199
0.6403458204953186,200
