ym,mahalanobis_sq
1997-05,3.6902558538343255
1997-06,1.5566795716142494
1997-07,3.7970438148047676
1997-08,4.083232180732886
1997-09,9.23177581990671
1997-10,6.353654361760581
1997-11,3.673067063863105
1997-12,10.660417872564697
1998-01,5.825836725261154
1998-02,5.00118863160895
1998-03,4.477494948302229
1998-04,2.307503600189018
1998-05,5.580078640885692
1998-06,2.7918919768315567
1998-07,7.421344816500559
1998-08,5.591725761363677
1998-09,5.8510411052849935
1998-10,6.363350796692822
1998-11,3.3948287105451374
1998-12,5.031654332921699
1999-01,2.7912481139344907
1999-02,1.1174247730387665
1999-03,2.4406378541235685
1999-04,4.508153962596705
1999-05,4.163552854787141
1999-06,4.861943154546608
1999-07,4.0584373852570925
1999-08,2.8267270064905095
1999-09,1.9250874301873753
1999-10,4.767570132278031
