series,W,G,phase,k,n_windows,PR_point,PR_mean,PR_std,PR_10,PR_50,PR_90,n_bootstrap_effective
S0,60,1,min,9,288,2.112110738438351,2.182990871116415,0.1091269910638129,2.0469945003040406,2.1781960444480744,2.3160205097931033,1000
S0,60,1,min,10,288,2.184986489820019,2.2535506608737967,0.12149374144678537,2.1042341474177846,2.25285278616482,2.4079702593457952,1000
S0,60,1,min,11,288,2.2546594562245184,2.322149282984502,0.13225493563380833,2.1620105622618713,2.3098006968665628,2.4981043306070947,1000
S0,60,1,min,12,288,2.3175782536081484,2.3906159093446395,0.13503990803566954,2.225692279633673,2.382751889720737,2.5611681967811366,1000
S0,60,1,min,13,288,2.3806868829334737,2.4483916587011723,0.14043497031699032,2.269367316131854,2.44286603773585,2.6304668811273193,1000
S0,60,1,min,14,288,2.440051620591525,2.5192865866669285,0.1413176565303467,2.351289330146938,2.511747995936929,2.7112740281423617,1000
S0,60,1,min,15,288,2.4965035120979997,2.5698715076563805,0.1600331331833782,2.3763723103332297,2.5672323639085763,2.7829701027497045,1000
S0,60,1,min,16,288,2.547859303789017,2.616574903453893,0.16728709202658013,2.414338174419703,2.605301254655462,2.8236380943126744,1000
S0,60,1,min,17,288,2.5985686565915116,2.670937159152941,0.17038448955992797,2.46567876715516,2.658004256040082,2.887110126964578,1000
S0,60,1,min,18,288,2.644040632988984,2.711025714494441,0.17295791085829162,2.502255495305107,2.6999538972415054,2.9357951744982076,1000
S0,60,1,min,19,288,2.6883532660674487,2.7720435200822906,0.17719936837399575,2.5510353143425575,2.76492105623611,2.9962309577365183,1000
S0,60,1,min,20,288,2.7281743601495956,2.79441104043328,0.17681308944012672,2.573720890136265,2.790607840737226,3.0205890041355863,1000
S0,60,1,rising,5,996,2.2807893922430105,2.2881697566948316,0.03824836356469683,2.239378711275264,2.2888186594900395,2.336827332035762,1000
S0,60,1,rising,6,996,2.3957461611482316,2.405749262051163,0.04095163328621317,2.354269705185604,2.4045474361995476,2.461033370202828,1000
S0,60,1,rising,7,996,2.483610348815836,2.4931268397268975,0.046444737386668954,2.4344779677591313,2.4933939988042777,2.5516099877885052,1000
S0,60,1,rising,8,996,2.5652819324814353,2.5766541485018997,0.04818357119157521,2.515019993114197,2.5776560065587875,2.6364099154299536,1000
S0,60,1,rising,9,996,2.638227608790804,2.655473288468033,0.04949942641166253,2.5936974275699574,2.65604557708577,2.7174145900682176,1000
S0,60,1,rising,10,996,2.708951817822914,2.726539100833697,0.05300884588035403,2.659115357211919,2.7266808241596605,2.7927774491619135,1000
S0,60,1,rising,11,996,2.7774963384503715,2.800278978486794,0.05761862273537453,2.723705571959963,2.7991854496325503,2.871547765986913,1000
S0,60,1,rising,12,996,2.8412516703756783,2.862602814879512,0.056126227077140094,2.7934009196080134,2.8637800906786657,2.932563240083169,1000
S0,60,1,rising,13,996,2.9012299688639307,2.923768246343072,0.05656974529388658,2.8485824416904917,2.9245785598512835,2.9936452091263446,1000
S0,60,1,rising,14,996,2.9607413146498347,2.9853013896931015,0.06195809280511158,2.9065868321673185,2.984151335560446,3.0685111900350823,1000
S0,60,1,rising,15,996,3.0155150281500527,3.0417660948267096,0.06516544458452288,2.9563297525344474,3.0407435920925407,3.126386633017761,1000
S0,60,1,rising,16,996,3.0666627335023997,3.0964942099970845,0.06800030042439441,3.014317435589878,3.0956137094605314,3.1841000494517187,1000
S0,60,1,rising,17,996,3.1173382054862744,3.147616388839677,0.06878781568018179,3.0592997136064097,3.146106975013489,3.235922500984698,1000
S0,60,1,rising,18,996,3.16751025973303,3.195022872766913,0.06773681433477144,3.1080572171104928,3.1940066776977263,3.2789480894265477,1000
S0,60,1,rising,19,996,3.2166033916245205,3.245958286936592,0.07379552761212285,3.152075279200038,3.247620259052842,3.3398948120860172,1000
S0,60,1,rising,20,996,3.2631847706132695,3.2918441534468075,0.07308013996655073,3.2015993067470436,3.289756459988396,3.382936869676158,1000
S0,60,1,max,5,300,1.8432839172276747,1.8925776220414354,0.06775572406926698,1.8053595382176442,1.8922736800485467,1.9826834260782373,1000
S0,60,1,max,6,300,1.9598342851058808,2.0290432830890164,0.08032712404610394,1.933384964359474,2.024913439365627,2.1368938248946603,1000
S0,60,1,max,7,300,2.0707636204663635,2.1562028290455824,0.08688302372004358,2.051013524575646,2.148152829200497,2.2709216819397,1000
S0,60,1,max,8,300,2.1805266691307,2.2762637043053293,0.10102803823803565,2.149371522190048,2.27282257462662,2.402142439893181,1000
S0,60,1,max,9,300,2.286267975496604,2.3955445109680626,0.11265465505198598,2.256892884604181,2.391335200981974,2.53036228151688,1000
S0,60,1,max,10,300,2.3898369289982835,2.505599100126382,0.11924585271563233,2.3546374157485537,2.501125273533561,2.654464777690806,1000
S0,60,1,max,11,300,2.494072929086015,2.6083470472367027,0.1316725003547866,2.45016303490872,2.5970705498345827,2.777490907807571,1000
S0,60,1,max,12,300,2.587660624358185,2.7089051634303325,0.13399541966745881,2.5481736324039383,2.7015923136046442,2.881071501801426,1000
S0,60,1,max,13,300,2.6782461172815006,2.80400446893069,0.1457356291014148,2.6234017537486123,2.7982919479234156,2.993197488811137,1000
S0,60,1,max,14,300,2.765837163518372,2.8989861366860916,0.15232490743975927,2.7061330345559993,2.8924943173987856,3.0959377860807966,1000
S0,60,1,max,15,300,2.8454405662012467,2.973881526248481,0.16082586288078188,2.7783384925478547,2.9701452584804926,3.1855586340251905,1000
S0,60,1,max,16,300,2.917631075702926,3.0611845633235673,0.1605699071498483,2.8581335567136503,3.0565247307723817,3.2737116341300454,1000
S0,60,1,max,17,300,2.989100708681746,3.1330415499653363,0.16866367267259466,2.9247349119212336,3.120743454614275,3.352347821387299,1000
S0,60,1,max,18,300,3.0595955059365476,3.2065207259925157,0.17505434789740548,2.9925282096923222,3.1999620012972696,3.4309108753932698,1000
S0,60,1,max,19,300,3.127467465661857,3.279833688954829,0.18319914685498465,3.0557870041983572,3.2683239959538533,3.523771870992693,1000
S0,60,1,max,20,300,3.1940658542286777,3.3480144255836244,0.1917699086988723,3.100558942629752,3.3417677842796083,3.595819589554936,1000
S0,60,1,unknown,5,80,2.9097052587265573,3.2055515194734325,0.26598874121580185,2.8374632892001768,3.2117848385778327,3.5607796685173523,1000
S0,60,1,unknown,6,80,3.274379668693236,3.617069434854497,0.32764299117505324,3.179976278334655,3.6146573280065004,4.045506091806748,1000
S0,60,1,unknown,7,80,3.5951725562269647,4.021571523963383,0.37102624057090094,3.535582493800977,4.034712535562327,4.496389533073951,1000
S0,60,1,unknown,8,80,3.9260702554913425,4.3632271961049796,0.4349105403494246,3.7559338032237237,4.375708823290317,4.9427023561639025,1000
S0,60,1,unknown,9,80,4.2442319060049245,4.7571384277993936,0.4803603270002609,4.12638972111035,4.771142640940564,5.356442711269973,1000
S0,60,1,unknown,10,80,4.566142310496738,5.07097203719729,0.5179266642897393,4.380696301512751,5.094446701350034,5.7682053353671785,1000
S0,60,1,unknown,11,80,4.881479282536874,5.428130603097803,0.5979164226270943,4.62842400051552,5.428856803279249,6.204603024095665,1000
S0,60,1,unknown,12,80,5.2008505060322605,5.712258343344484,0.6476468177926537,4.894201451412097,5.714335683864666,6.604208368489945,1000
S0,60,1,unknown,13,80,5.502419326562515,6.034310997436506,0.6940316403120705,5.127217743532442,6.049856843897,6.9135192439881825,1000
S0,60,1,unknown,14,80,5.788937722594001,6.334783353051493,0.7269072673486838,5.402569836908599,6.340916402708185,7.279025949732897,1000
S0,60,1,unknown,15,80,6.070752626576239,6.585924084408806,0.7738528738407513,5.548972424889052,6.584884554643956,7.587330030210757,1000
S0,60,1,unknown,16,80,6.357247517292583,6.829722965180914,0.8215699394836916,5.752389298825876,6.863398392778242,7.8934671681414255,1000
S0,60,1,unknown,17,80,6.645063899057423,7.098765892245021,0.8614382396871721,5.95791333019959,7.117271202397375,8.22313604680911,1000
S0,60,1,unknown,18,80,6.919611775460294,7.375115513293708,0.8883612645220295,6.168228925526436,7.384874908016194,8.489728184145962,1000
S0,60,1,unknown,19,80,7.163847862249439,7.509665597585872,0.9280109591760725,6.335792167850251,7.533530596608446,8.723567599856466,1000
S0,60,1,unknown,20,80,7.407959661481939,7.716582515481702,0.9757090926885131,6.49503536811922,7.708529790187156,8.98652704357265,1000
S0,60,6,declining,5,259,2.6144492638174177,2.7026238015092523,0.1307647156424215,2.5433145010902813,2.6940090324342894,2.8735885591738968,1000
S0,60,6,declining,6,259,2.8410579422855884,2.9536233150564843,0.1638709699348628,2.7296199648242627,2.9569753227020468,3.164107983849666,1000
S0,60,6,declining,7,259,3.063353243007654,3.1787877285865833,0.1823509374365472,2.9388527477817847,3.1761441477125962,3.412436357925902,1000
S0,60,6,declining,8,259,3.2636028556054724,3.4041498417500797,0.20685953318417458,3.1278031851441517,3.4055465863665435,3.6780135514749523,1000
S0,60,6,declining,9,259,3.457431904320523,3.6226533299262726,0.22121411207530461,3.342846666153328,3.620488659801972,3.9096772123981327,1000
S0,60,6,declining,10,259,3.64224617418315,3.7965522124132605,0.24512912180637156,3.476462768297527,3.792109637723116,4.115974029954668,1000
S0,60,6,declining,11,259,3.8210208420577683,3.998364479958578,0.25946817889003315,3.6639349772302587,3.992432311348268,4.336985665315002,1000
S0,60,6,declining,12,259,3.98782666579025,4.15147854841498,0.2843689939201785,3.780626330128477,4.146588658465843,4.510389898702959,1000
S0,60,6,declining,13,259,4.155014430674998,4.349235638608444,0.30572194693565546,3.964396224491327,4.338426169264423,4.743239685342862,1000
S0,60,6,declining,14,259,4.312673284120849,4.48089780599239,0.31960861652075184,4.073349463718184,4.4764933364476445,4.903313771854815,1000
S0,60,6,declining,15,259,4.461839274605977,4.640419544484595,0.3258942245866477,4.2323044893130675,4.6263221544512945,5.068673191110775,1000
S0,60,6,declining,16,259,4.604486899531732,4.774453426770464,0.34579611819316863,4.331969978597777,4.764340475185557,5.221583168292867,1000
S0,60,6,declining,17,259,4.742195181094716,4.920223505420116,0.3716557788480277,4.481093365349542,4.905781409726417,5.421143243222186,1000
S0,60,6,declining,18,259,4.8745767749513105,5.062400597758324,0.3919692948344494,4.589503911881606,5.050469546685415,5.588026330618019,1000
S0,60,6,declining,19,259,4.991976556380253,5.1540057668319985,0.40684731890363524,4.657697926289562,5.1386648248227225,5.685221597451,1000
S0,60,6,declining,20,259,5.10579059108173,5.280206492759435,0.41106124400417116,4.770722095771154,5.265138944755622,5.80757497620246,1000
S0,60,6,min,5,48,2.0306420251615487,2.1821078814795283,0.272255624646702,1.8617137804445676,2.158259975504201,2.5464178823615518,1000
S0,60,6,min,6,48,2.1678060118247986,2.331929751080994,0.30807868780668946,1.9641153381557932,2.294777718147629,2.7538658968748813,1000
S0,60,6,min,7,48,2.2903909129130464,2.482722541300505,0.3254817754059195,2.0835333830934077,2.4568006988186357,2.8994059367312386,1000
S0,60,6,min,8,48,2.395523038591915,2.597015391989874,0.36329812180872256,2.1588952154373895,2.569702526036291,3.0978483291645,1000
S0,60,6,min,9,48,2.4943125060380518,2.718315653365071,0.3716375438532618,2.2616794606490527,2.6981190144875207,3.1992252323570054,1000
S0,60,6,min,10,48,2.586286821373467,2.7764564495876454,0.3989146819892801,2.2804650937337727,2.7455013649487006,3.3354111789201166,1000
S0,60,6,min,11,48,2.669171982782408,2.876725131730228,0.4241832547515556,2.3353864334871326,2.8608991513138786,3.425673953178616,1000
S0,60,6,min,12,48,2.744864373519818,2.957141411917287,0.4457439633692482,2.44507075416219,2.898775345799139,3.549727830295739,1000
S0,60,6,min,13,48,2.8147383798001293,3.011342908993087,0.45229226544023554,2.461038122829991,2.9850064410899018,3.62395210822171,1000
S0,60,6,min,14,48,2.8742944777653032,3.0709046301010505,0.4712438430769815,2.485806807366333,3.019266158799374,3.73534424418339,1000
S0,60,6,min,15,48,2.9320020816629166,3.143600555770532,0.5005386975250973,2.5586141743510753,3.0938058593904367,3.8133475802947165,1000
S0,60,6,min,16,48,2.986596902908781,3.1532389349689094,0.5068619384725856,2.5377367058421085,3.104803977092355,3.8187683866127586,1000
S0,60,6,min,17,48,3.0410164770871426,3.2058953198450535,0.5164002477090862,2.5636842781256712,3.1651665387852703,3.8897766269674996,1000
S0,60,6,min,18,48,3.0906952570906716,3.238018602063202,0.5097044176542234,2.646329882923556,3.1795606384651363,3.890425238331996,1000
S0,60,6,min,19,48,3.134934227800353,3.264661570311552,0.5496612015198874,2.6044542860930604,3.2015641058979902,3.98501792400342,1000
S0,60,6,min,20,48,3.177446260006392,3.29772905531036,0.5266922999621244,2.661427923510867,3.244253986197907,4.016583599287444,1000
S0,60,6,rising,5,165,2.3161113775352797,2.3516309207368757,0.09853563162326577,2.221495055182497,2.354903356545363,2.473897460971268,1000
S0,60,6,rising,6,165,2.4307548300188393,2.4738188821952605,0.11280062960988109,2.32854134738034,2.4756401073513956,2.6231429866230336,1000
S0,60,6,rising,7,165,2.5386441919408065,2.6022464741399225,0.12123904305880778,2.439910681865909,2.604147517478152,2.7568909789731806,1000
S0,60,6,rising,8,165,2.635220768115667,2.705504061243764,0.12579789476622968,2.5503616621769987,2.7012301928015123,2.856877850067562,1000
S0,60,6,rising,9,165,2.731235252511796,2.803661094464453,0.1400488404677022,2.6226200139021323,2.808497676774526,2.975280388175453,1000
S0,60,6,rising,10,165,2.8178187608846845,2.885492125981461,0.14992583676844565,2.693893611759661,2.8855970741201915,3.0748464018698622,1000
S0,60,6,rising,11,165,2.895452094086487,2.9666441805097783,0.15562971841820075,2.761874589764493,2.965596069529524,3.1635899604535807,1000
S0,60,6,rising,12,165,2.9647295340700057,3.0448457862666434,0.15329789797902743,2.8395177174621793,3.0449569596307793,3.2445088012674974,1000
S0,60,6,rising,13,165,3.030146166383542,3.109330086766037,0.16376981807207175,2.906449682343795,3.1067987799989565,3.3210231349581942,1000
S0,60,6,rising,14,165,3.0933412240663873,3.1747190806780226,0.17145195078711964,2.959854887748178,3.1710590569999564,3.39404309752121,1000
S0,60,6,rising,15,165,3.154236794548183,3.2390476309201897,0.17857586786826674,3.0098670202933846,3.2407998376660743,3.4696925759397366,1000
S0,60,6,rising,16,165,3.2092719639349148,3.28222686655341,0.18505541068082398,3.047289404163974,3.278110945603278,3.5161013683105167,1000
S0,60,6,rising,17,165,3.2596975519262608,3.335057700813354,0.1942400433944473,3.084420163905721,3.3316443142831105,3.5797836949781066,1000
S0,60,6,rising,18,165,3.3083462063436206,3.389909597758512,0.19034027296606013,3.1450835779237822,3.3829474477603085,3.6419727890747753,1000
S0,60,6,rising,19,165,3.3539072893614357,3.4289924247106756,0.20016471652346962,3.171445696266336,3.424410142670215,3.6909416954530516,1000
S0,60,6,rising,20,165,3.398739455720353,3.4803843364909226,0.19800267706342023,3.2354176506002363,3.4719195954857316,3.738601755941877,1000
S0,60,6,max,5,50,1.9396119840387693,2.1590859609625896,0.22434468347337355,1.8928844753004808,2.135665164080841,2.4476184837129185,1000
S0,60,6,max,6,50,2.11218744534696,2.3426834894748567,0.2590882949922804,2.030860643120954,2.31519694061648,2.6978171689433075,1000
S0,60,6,max,7,50,2.2692897165931556,2.5112826103128763,0.28899243221428617,2.1709781100649845,2.48218655753488,2.8968964616095882,1000
S0,60,6,max,8,50,2.416096329146389,2.6728666317135685,0.325355534004012,2.2880538824789705,2.632160902781197,3.117698518664702,1000
S0,60,6,max,9,50,2.5452358130440755,2.8073837369244585,0.3377966239605228,2.4043673131509387,2.774262128895475,3.261216450510166,1000
S0,60,6,max,10,50,2.670277946362262,2.951979851381961,0.37087480931130296,2.5135576174181717,2.9242397606848938,3.4271265423557504,1000
S0,60,6,max,11,50,2.790055321455024,3.0678740849761335,0.4004281291914828,2.574926896825333,3.041744884356686,3.5953385653488485,1000
S0,60,6,max,12,50,2.89613167054582,3.171458037154291,0.4266355395192983,2.668287475276695,3.124341861357676,3.7580534192029202,1000
S0,60,6,max,13,50,2.997488471773823,3.2443409193524175,0.4384190940094133,2.7173343559935867,3.2028570352555548,3.8314474491302652,1000
S0,60,6,max,14,50,3.087916580617665,3.346629677921728,0.4482827867463268,2.81844814256362,3.2971551787977407,3.9450015884168272,1000
S0,60,6,max,15,50,3.17126357010605,3.4209060182697857,0.4716716344987513,2.8649006712707945,3.365585682675727,4.047869540342747,1000
S0,60,6,max,16,50,3.252305762175947,3.499777584135073,0.5078932946492302,2.894050861484067,3.435702055787969,4.171793175020866,1000
S0,60,6,max,17,50,3.330601531696841,3.5476893398902347,0.49804971515412166,2.9446635733203923,3.486351630021333,4.20717963101623,1000
S0,60,6,max,18,50,3.397298809285119,3.5878989315180516,0.49200509746127563,3.004809411385705,3.529226717262263,4.241787575239312,1000
S0,60,6,max,19,50,3.46146935706815,3.6670848545419394,0.520421236664508,3.041814876131096,3.6289128410947744,4.33377212745117,1000
S0,60,6,max,20,50,3.518777327002069,3.705575389739075,0.5349811231287454,3.0748226148218802,3.654095600326941,4.422612417290995,1000
S0,60,6,unknown,5,13,3.7171837125342915,3.434961109255842,0.4541625758222105,2.808665864207036,3.5223577698779485,3.9482805086269805,1000
S0,60,6,unknown,6,13,4.169698911068348,3.7442213326532747,0.5487108019358926,3.004209962375218,3.8510356031935107,4.360563106487078,1000
S0,60,6,unknown,7,13,4.591072729970637,3.9895654827790588,0.6374985073363149,3.1100148381009003,4.037342730824793,4.753841904371048,1000
S0,60,6,unknown,8,13,4.942099503695751,4.091681986653739,0.6841266675685961,3.1612447757735103,4.130629516993804,4.915780604429646,1000
S0,60,6,unknown,9,13,5.293825945983122,4.179010416189145,0.7327556190648576,3.159796221871993,4.22339326415773,5.094229776963979,1000
S0,60,6,unknown,10,13,5.549869149677297,4.127894270772737,0.784923561659544,3.0673044962750216,4.138797926559046,5.132802716612332,1000
S0,60,6,unknown,11,13,5.784662302480821,4.109923764071609,0.7911803039045799,3.060140480578557,4.096076892881236,5.10705796329844,1000
S0,60,6,unknown,12,13,5.976449099563834,4.186510747970328,0.7466485148023818,3.170597977148134,4.2296509607802495,5.101795579629669,1000
S0,60,6,unknown,13,13,5.976449099563836,4.150239028977181,0.7655047046774779,3.156874338424838,4.158414180519744,5.129219064637432,1000
S0,60,6,unknown,14,13,5.976449099563836,4.131332402038887,0.7666622749918912,3.0783908543049487,4.175152381599736,5.101281808659865,1000
S0,60,6,unknown,15,13,5.976449099563836,4.1453565135845505,0.7607861907098821,3.131075782615366,4.162540401728407,5.098981392231854,1000
S0,60,6,unknown,16,13,5.976449099563835,4.094090246324195,0.7653839465146834,3.03887861513238,4.118131183113295,5.065842861815956,1000
S0,60,6,unknown,17,13,5.976449099563835,4.151442344357195,0.7592596398875081,3.162364184508005,4.169257421730297,5.092227939565569,1000
S0,60,6,unknown,18,13,5.976449099563835,4.156237279834851,0.766306781459332,3.1265844261449467,4.21258758333611,5.085593292257181,1000
S0,60,6,unknown,19,13,5.976449099563835,4.127107367832386,0.7744605704085299,3.1344223464088365,4.104050202145848,5.079776965363301,1000
S0,60,6,unknown,20,13,5.976449099563835,4.157765792040687,0.7811818885341462,3.079970352081996,4.203293704372001,5.1392291293672345,1000
S0,60,12,declining,5,129,2.8065753784572256,2.962627385698509,0.17489232171586036,2.7399120807366626,2.954123652959164,3.1872352849395047,1000
S0,60,12,declining,6,129,3.0960326405486374,3.2686467285329646,0.2145172395582538,3.0143376295224527,3.256853632025406,3.550214250837326,1000
S0,60,12,declining,7,129,3.3707591213067967,3.5457439932098667,0.24006573748024354,3.243963537866292,3.536054423968628,3.877384813100707,1000
S0,60,12,declining,8,129,3.630682829942434,3.8152289013169765,0.2782776931258446,3.468269434354381,3.8218063828751587,4.164696961015713,1000
S0,60,12,declining,9,129,3.8639487840514684,4.060480953775366,0.2984976159384585,3.678078652558412,4.058275771545182,4.4508221080228525,1000
S0,60,12,declining,10,129,4.0925955837860775,4.27021455642452,0.3220809605647424,3.866320953546264,4.257377531365427,4.685905037388056,1000
S0,60,12,declining,11,129,4.296600904211973,4.4744869868882935,0.3473534000391253,4.035688856314489,4.44882568794065,4.9348949817481556,1000
S0,60,12,declining,12,129,4.494749454210718,4.6914179443562976,0.36556057627926486,4.242941800638163,4.679309820998348,5.1656929979266355,1000
S0,60,12,declining,13,129,4.676409576450631,4.897442406338505,0.37943892907656984,4.419361922329665,4.8900876325520155,5.38650349870843,1000
S0,60,12,declining,14,129,4.852131096679001,5.03885052591625,0.4206110045586885,4.544808455934776,5.003002480725026,5.57307618917594,1000
S0,60,12,declining,15,129,5.018322298590851,5.211302781935991,0.4364742177756367,4.678261729903661,5.177477520195929,5.8102013290805,1000
S0,60,12,declining,16,129,5.178790309741728,5.347940415458674,0.4517478480147691,4.786237496345938,5.3313310344801685,5.961276887797174,1000
S0,60,12,declining,17,129,5.327732931572309,5.496390643151248,0.48031264783481414,4.881934280540929,5.467029328685886,6.126052619328304,1000
S0,60,12,declining,18,129,5.475797977771698,5.61335739758655,0.47499743138699024,4.993705705769084,5.604815039117433,6.223470204770164,1000
S0,60,12,declining,19,129,5.612088867023742,5.734084032620951,0.5054844287528575,5.118188409148876,5.7085001855871695,6.395272197237366,1000
S0,60,12,declining,20,129,5.7432618501927335,5.842242532328345,0.49213304700860877,5.2225969830576995,5.818141882463259,6.474817539828445,1000
S0,60,12,min,5,24,1.8858277100804688,2.1082376235974443,0.3693529714691397,1.6840345695473489,2.0653738717607713,2.6100421782729364,1000
S0,60,12,min,6,24,2.022590541452161,2.2463866687580185,0.39383298363500396,1.7783601701953506,2.1965091005745023,2.7612159393409637,1000
S0,60,12,min,7,24,2.151582201436028,2.339940175019156,0.430444958060226,1.8424340977592102,2.285371198922011,2.9431692187453358,1000
S0,60,12,min,8,24,2.2519271403461367,2.481469642037082,0.4739484658889028,1.904261968703532,2.430621906680237,3.1333839471711005,1000
S0,60,12,min,9,24,2.33448598223931,2.5368709495353112,0.49699675922936615,1.9609540298816146,2.469528025947348,3.2223376529008996,1000
S0,60,12,min,10,24,2.40896198339025,2.5991463874796876,0.5235293099254621,1.9740476310699067,2.5307773869237273,3.323217792539316,1000
S0,60,12,min,11,24,2.4790449862840442,2.644110091330331,0.5266362933938311,2.03585104421,2.5673765198594847,3.313629547029802,1000
S0,60,12,min,12,24,2.534040375857184,2.728503657466347,0.5762431915503408,2.0422847313050183,2.6567689159713925,3.481032904961063,1000
S0,60,12,min,13,24,2.5859607191809677,2.7026386653461674,0.533028990812469,2.0762798654509522,2.6480768694158767,3.411810821635163,1000
S0,60,12,min,14,24,2.636080805822952,2.784237283511447,0.5741812887188334,2.133385004748616,2.687450725897337,3.5268772967833817,1000
S0,60,12,min,15,24,2.6801684660626717,2.7612580439215044,0.5473835732489195,2.133023627929395,2.69925091094777,3.5106934874437012,1000
S0,60,12,min,16,24,2.717610072818907,2.7438079729035936,0.5897688392349311,2.0591947385784333,2.6372115157104323,3.5273149119963425,1000
S0,60,12,min,17,24,2.752877911780327,2.7520223825990096,0.5790993238254843,2.064413607718438,2.6831948755532915,3.4978903311924445,1000
S0,60,12,min,18,24,2.7791015834015425,2.735701329960806,0.5515064700619373,2.0831440988121654,2.7118637254576243,3.463208499848072,1000
S0,60,12,min,19,24,2.8002820209529835,2.7806714938842796,0.5679600262914581,2.1232839833647406,2.695917307525691,3.5578800183474275,1000
S0,60,12,min,20,24,2.81623937474981,2.751666336004973,0.5696486730328092,2.0661362154958667,2.662480514056246,3.522988322141691,1000
S0,60,12,rising,5,84,2.350104277602812,2.391822814860364,0.15121590090229792,2.1975338248521763,2.3941350387281606,2.586471681806302,1000
S0,60,12,rising,6,84,2.4822698668129184,2.545487363359554,0.1626621631792878,2.3306205352439853,2.54812653449045,2.753874979522142,1000
S0,60,12,rising,7,84,2.583400657174565,2.6598087144708815,0.16176409131479388,2.45151512704667,2.662415177063373,2.865021673476428,1000
S0,60,12,rising,8,84,2.6811434917033647,2.7626512899857536,0.18973749826288694,2.5157050914216668,2.7628516542913917,3.0148145854188217,1000
S0,60,12,rising,9,84,2.7683786404720805,2.8432959072802135,0.19402502575823438,2.6085015059591283,2.831383037134123,3.096409471532218,1000
S0,60,12,rising,10,84,2.8541673788588255,2.946993261393471,0.20667086623897576,2.6822831799620985,2.945850345259437,3.2150424288245874,1000
S0,60,12,rising,11,84,2.9348796869291407,3.0288147853951233,0.21457638001989146,2.7496314596257934,3.0219282613847227,3.2942515025802317,1000
S0,60,12,rising,12,84,3.009643119844031,3.0911028880445377,0.22316249921667022,2.8074821555334797,3.0899102179120645,3.373557337269549,1000
S0,60,12,rising,13,84,3.0806135658058644,3.1671314604804874,0.23684828922491427,2.859964222704929,3.1618847091766575,3.4905635916062376,1000
S0,60,12,rising,14,84,3.143314551503547,3.231689100224174,0.23780440129604996,2.9242438501188692,3.224696557044251,3.5485443183279464,1000
S0,60,12,rising,15,84,3.203152441117897,3.2712739917127327,0.23497927371187977,2.966640275352463,3.2684758507600966,3.575243565926371,1000
S0,60,12,rising,16,84,3.2563248926514916,3.3403851894937677,0.25379797436696083,3.0127089839635857,3.3440891666206616,3.6605469871314997,1000
S0,60,12,rising,17,84,3.3049044453116454,3.3766088002049357,0.2613425073262886,3.060449149991398,3.364587956554347,3.687148781009285,1000
S0,60,12,rising,18,84,3.3523369980255797,3.4093780543433616,0.2616487922319773,3.075815100097446,3.4129816824728447,3.7515939047533817,1000
S0,60,12,rising,19,84,3.398885136348111,3.453178761090834,0.27719306418795675,3.1056924428456547,3.4446842061437204,3.7890361251544995,1000
S0,60,12,rising,20,84,3.441309303795487,3.4975354750030014,0.2755734656668269,3.146875636241347,3.490074743898332,3.8432948367585764,1000
S0,60,12,max,5,25,2.2235939155435926,2.4622229754679137,0.36855103909685344,2.021122029463648,2.4147844761115533,2.9760853354171806,1000
S0,60,12,max,6,25,2.4112307900939713,2.6615897333417466,0.40022495615630105,2.181875382761585,2.613820413290231,3.205470312509397,1000
S0,60,12,max,7,25,2.5839736271016367,2.845947797060504,0.4479768868083029,2.303610506368898,2.796842997356057,3.4644818396098898,1000
S0,60,12,max,8,25,2.7505054859644242,3.017883708303391,0.45827327935284684,2.461011493229471,2.967183562391101,3.6466102553883126,1000
S0,60,12,max,9,25,2.9113063716923544,3.167972481393059,0.5469058658953719,2.519197748267181,3.1157837588328663,3.8733681162763305,1000
S0,60,12,max,10,25,3.0718793173507786,3.2794082782693823,0.5454392689517897,2.573483019368252,3.2282540680743015,4.0218126730017065,1000
S0,60,12,max,11,25,3.1956185713349585,3.3914113363610707,0.5993182303874663,2.6900247886587114,3.331027253296165,4.150632463997536,1000
S0,60,12,max,12,25,3.315376171257286,3.437545936426775,0.5850475889256489,2.7275863174200667,3.381914155974919,4.180260206722553,1000
S0,60,12,max,13,25,3.4240008636025734,3.5265279779503387,0.6253179100676018,2.763586271007359,3.4521471586244212,4.404422858766413,1000
S0,60,12,max,14,25,3.5162838307811786,3.5891331465024203,0.6339796493138509,2.8253592249572206,3.5415001560420176,4.4655686332434685,1000
S0,60,12,max,15,25,3.603426532880687,3.571368758489718,0.6391495177262037,2.8257326073044107,3.503480032995829,4.391801608425748,1000
S0,60,12,max,16,25,3.685069950325713,3.6310510943459113,0.6354664063775501,2.8584145318510346,3.5716964882182864,4.516511083171966,1000
S0,60,12,max,17,25,3.7451852551952123,3.6076017258211937,0.6525126743931704,2.8641931162164385,3.52181014952799,4.502855960135445,1000
S0,60,12,max,18,25,3.797711176177482,3.626678635380917,0.6500649638147582,2.837821716375202,3.5753287360951487,4.477243622667761,1000
S0,60,12,max,19,25,3.8405179714815807,3.5954910457841365,0.6122419006089798,2.8430797560375494,3.5468638895182587,4.4465025480198115,1000
S0,60,12,max,20,25,3.8801789058580494,3.6257930282330677,0.6307879463144077,2.8729697918577908,3.562942301910658,4.512713093120497,1000
S0,60,12,unknown,5,6,3.8211834113583723,2.3967250002772507,0.6193532690752547,1.6171451688822749,2.4018470619985104,3.3369305794950455,1000
