ym,temperature_celsius,humidity_percent,precipitation_mm,wind_speed_ms,urban_heat_island_intensity
,-0.24688780289606443,0.5612175021599148,-0.6140065337626611,-0.70381644467123,
,0.39401277931576,0.08752933519925227,-0.954917624150288,-2.0527979636244202,
,0.769550961135896,-0.818656723334189,-1.0172347051888864,0.4692109631141531,
,0.7326017661446484,-0.6744907594765959,-1.2591716080446218,0.7624678150604989,
,0.8017975313100759,-1.9204965899600779,0.06781564701259277,0.9384219262283062,
,0.23613894617133788,-1.9204965899600779,-0.430721001296195,1.3783072041478248,
,0.3120527467897195,0.03604149096439765,0.09714133220722723,1.8475181672619785,
,-0.4726137941153234,0.6744907594765952,1.6037484090815781,0.43988527791951865,
,-0.7252119271463988,0.23169529905684505,0.3097525498683278,-0.9090962410336718,
,-1.1914435875814158,2.0234722784297854,1.2005202376553528,-0.6451650742819607,
,-0.8501673865713458,1.8587111768782514,0.4160581586988783,-1.1143760373961138,
,-0.4356645991240756,0.4685393825371767,-0.22544120493375297,-1.788866796872709,
,-0.4141668856746224,0.5509199333129439,0.5186980568800992,-0.1173027407785384,
,0.5082193820159803,-0.14931474828107869,-0.1961155197391185,-1.0850503522014794,
,1.0678317352470597,-0.08752933519925372,-0.9402547815529708,-0.0586513703892692,
,0.8642752610225493,0.11842204174016474,-0.9732461773969346,0.2639311667517113,
,0.7473814441411475,-1.6321646622448918,0.4013953161015608,0.7331421298658644,
,0.5458403805525235,-0.07723176635228265,0.7129807212945531,-0.29325685194634576,
,0.10177823711225517,-0.6744907594765959,-0.3830667628549139,0.6744907594765954,
,-0.5982410570855656,-0.6641931906296249,1.222514501551329,-0.2052797963624421,
,-1.0322261473464027,0.25229043675078716,0.7716320916838226,-0.029325685194634472,
,-0.9831844885398375,2.5589458584722737,2.773110106217632,-1.319655833758556,
,-0.7923922816759401,-0.18020745482199188,1.4424571405110884,-1.2316787781746523,
,-0.5008295430177307,0.0772317663522812,0.5113666355814405,-0.7624678150604989,
,-0.13402480728643498,0.6333004840887109,0.31341826051765714,-1.6422383708995363,
,0.45313149130175634,0.6744907594765952,-0.5993436911653439,-1.3489815189531904,
